#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP032808.1",62198,63859,"+",,,"D8Z68_RS00300","WP_001279752.1",553,"MULTISPECIES: putative transporter"
"chromosome","NZ_CP032808.1",63856,64572,"-",,,"D8Z68_RS00305","WP_001301657.1",238,"GntR family transcriptional regulator"
"chromosome","NZ_CP032808.1",64868,66484,"+",,,"D8Z68_RS00310","WP_000952127.1",538,"MULTISPECIES: PTS sugar transporter subunit IIB"
"chromosome","NZ_CP032808.1",66484,67806,"+",,,"D8Z68_RS00315","WP_000160122.1",440,"6-phospho-alpha-glucosidase"
"chromosome","NZ_CP032808.1",67803,68696,"-",,,"D8Z68_RS00320","WP_001301844.1",297,"AraC family transcriptional regulator"
"chromosome","NZ_CP032808.1",68863,70578,"+",,,"D8Z68_RS00325","WP_001087120.1",571,"solute:sodium symporter family transporter"
"chromosome","NZ_CP032808.1",70575,72068,"+",,,"D8Z68_RS00330","WP_000828465.1",497,"sulfatase-like hydrolase/transferase"
"chromosome","NZ_CP032808.1",72115,72564,"-",,,"D8Z68_RS00335","WP_000511301.1",149,"hypothetical protein"
"chromosome","NZ_CP032808.1",72673,73020,"+",,,"D8Z68_RS00340","WP_000703959.1",115,"MULTISPECIES: YidH family protein"
"chromosome","NZ_CP032808.1",73010,73372,"+",,,"D8Z68_RS00345","WP_001113432.1",120,"MULTISPECIES: DUF202 domain-containing protein"
"chromosome","NZ_CP032808.1",73369,73866,"+",,,"D8Z68_RS00350","WP_000148051.1",165,"radical SAM protein"
"chromosome","NZ_CP032808.1",73874,75058,"-",,"emrD","D8Z68_RS00355","WP_001457744.1",394,"multidrug efflux MFS transporter EmrD"
"chromosome","NZ_CP032808.1",75338,75427,"-",,"tisB","D8Z68_RS00360","WP_000060506.1",29,"MULTISPECIES: type I toxin-antitoxin system toxin TisB"
"chromosome","NZ_CP032808.1",75992,76090,"+",,"ivbL","D8Z68_RS00365","WP_010904951.1",32,"ilvB operon leader peptide IvbL"
"chromosome","NZ_CP032808.1",76196,77884,"+",,"ilvB","D8Z68_RS00370","WP_000168421.1",562,"acetolactate synthase large subunit"
"chromosome","NZ_CP032808.1",77888,78178,"+",,"ilvN","D8Z68_RS00375","WP_001181706.1",96,"MULTISPECIES: acetolactate synthase small subunit"
"chromosome","NZ_CP032808.1",78471,79094,"+",,,"D8Z68_RS00380","WP_001284804.1",207,"hypothetical protein"
"chromosome","NZ_CP032808.1",79242,79724,"+",,,"D8Z68_RS00385","WP_000229982.1",160,"hypothetical protein"
"chromosome","NZ_CP032808.1",80332,81435,"+",,,"D8Z68_RS00390","WP_001089794.1",367,"hypothetical protein"
"chromosome","NZ_CP032808.1",81597,82187,"+",,"uhpA","D8Z68_RS00395","WP_000633668.1",196,"MULTISPECIES: transcriptional regulator UhpA"
"chromosome","NZ_CP032808.1",82187,83689,"+",,"uhpB","D8Z68_RS00400","WP_001303725.1",500,"signal transduction histidine-protein kinase/phosphatase UhpB"
"chromosome","NZ_CP032808.1",83699,85018,"+",,"uhpC","D8Z68_RS00405","WP_001301991.1",439,"MULTISPECIES: MFS transporter family glucose-6-phosphate receptor UhpC"
"chromosome","NZ_CP032808.1",85156,86547,"+",,"uhpT","D8Z68_RS00410","WP_000879194.1",463,"MULTISPECIES: hexose-6-phosphate:phosphate antiporter"
"chromosome","NZ_CP032808.1",86593,88359,"-",,"adeD","D8Z68_RS00415","WP_001065705.1",588,"adenine deaminase"
"chromosome","NZ_CP032808.1",89920,90372,"+",,,"D8Z68_RS00425","WP_001295241.1",150,"MULTISPECIES: DUF1198 domain-containing protein"
"chromosome","NZ_CP032808.1",90488,90811,"-",,,"D8Z68_RS00430","WP_000125646.1",107,"MULTISPECIES: DNA-binding transcriptional regulator"
"chromosome","NZ_CP032808.1",90795,91148,"-",,,"D8Z68_RS00435","WP_001301594.1",117,"type II toxin-antitoxin system RelE/ParE family toxin"
"chromosome","NZ_CP032808.1",91107,91298,"+",,,"D8Z68_RS00440","WP_032101956.1",63,"hypothetical protein"
"chromosome","NZ_CP032808.1",91382,92572,"+",,"nepI","D8Z68_RS00445","WP_001288545.1",396,"purine ribonucleoside efflux pump NepI"
"chromosome","NZ_CP032808.1",92613,92906,"-",,,"D8Z68_RS00450","WP_001302207.1",97,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP032808.1",93128,93946,"+",,"nlpA","D8Z68_RS00455","WP_000779412.1",272,"lipoprotein NlpA"
"chromosome","NZ_CP032808.1",93950,94873,"-",,,"D8Z68_RS00460","WP_000535951.1",307,"DMT family transporter"
"chromosome","NZ_CP032808.1",94915,95121,"+",,,"D8Z68_RS00465","WP_001310360.1",68,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP032808.1",95893,96711,"-",,,"D8Z68_RS00475","WP_000823897.1",272,"YjiK family protein"
"chromosome","NZ_CP032808.1",96839,97984,"-",,"espG","D8Z68_RS00480","WP_001301460.1",381,"type III secretion system LEE effector EspG"
"chromosome","NZ_CP032808.1",99298,99669,"+",,"ler","D8Z68_RS00485","WP_001055728.1",123,"MULTISPECIES: type III secretion system LEE master regulator Ler"
"chromosome","NZ_CP032808.1",99684,99902,"+",,"escE","D8Z68_RS00490","WP_000628731.1",72,"MULTISPECIES: YscE family type III secretion system co-chaperone EscE"
"chromosome","NZ_CP032808.1",99915,100229,"+",,"cesAB","D8Z68_RS00495","WP_001301632.1",104,"MULTISPECIES: type III secretion system LEE chaperone CesAB"
"chromosome","NZ_CP032808.1",100226,100825,"+",,,"D8Z68_RS00500","WP_000151812.1",199,"hypothetical protein"
"chromosome","NZ_CP032808.1",100812,101465,"+",,"espL","D8Z68_RS00505","WP_000780681.1",217,"type III secretion system LEE stator protein EspL"
"chromosome","NZ_CP032808.1",101470,102123,"+",,"escR","D8Z68_RS00510","WP_001299599.1",217,"MULTISPECIES: type III secretion system LEE export apparatus protein EscR"
"chromosome","NZ_CP032808.1",102123,102392,"+",,"escS","D8Z68_RS00515","WP_000379425.1",89,"MULTISPECIES: type III secretion system LEE export apparatus protein EscS"
"chromosome","NZ_CP032808.1",102392,103168,"+",,"escT","D8Z68_RS00520","WP_001002833.1",258,"MULTISPECIES: type III secretion system LEE export apparatus protein EscT"
"chromosome","NZ_CP032808.1",103161,104198,"+",,"escU","D8Z68_RS00525","WP_001291694.1",345,"type III secretion system LEE export apparatus switch protein EscU"
"chromosome","NZ_CP032808.1",104195,104653,"-",,"etgA","D8Z68_RS00530","WP_000720639.1",152,"MULTISPECIES: type III secretion system LEE muramidase EtgA"
"chromosome","NZ_CP032808.1",104849,105220,"+",,"grlR","D8Z68_RS00535","WP_000605370.1",123,"type III secretion system LEE GrlA-binding negative regulator GrlR"
"chromosome","NZ_CP032808.1",105275,105688,"+",,"grlA","D8Z68_RS00540","WP_151583355.1",137,"type III secretion system LEE transcriptional regulator GrlA"
"chromosome","NZ_CP032808.1",106072,106527,"-",,"cesD","D8Z68_RS00545","WP_000087467.1",151,"MULTISPECIES: SycD/LcrH family type III secretion system chaperone CesD"
"chromosome","NZ_CP032808.1",106541,108079,"-",,"escC","D8Z68_RS00550","WP_000723942.1",512,"type III secretion system LEE outer membrane ring protein EscC"
"chromosome","NZ_CP032808.1",108079,108534,"-",,"sepD","D8Z68_RS00555","WP_001063681.1",151,"type III secretion system LEE switch protein SepD"
"chromosome","NZ_CP032808.1",108540,109112,"-",,"escJ","D8Z68_RS00560","WP_000716189.1",190,"MULTISPECIES: type III secretion system LEE inner membrane ring protein EscJ"
"chromosome","NZ_CP032808.1",109115,109492,"-",,,"D8Z68_RS00565","WP_001302733.1",125,"type III secretion system inner rod subunit SctI"
"chromosome","NZ_CP032808.1",109576,109875,"-",,"espZ","D8Z68_RS00570","WP_000386949.1",99,"MULTISPECIES: type III secretion system LEE cytoprotective effector EspZ"
"chromosome","NZ_CP032808.1",110060,110413,"+",,"cesL","D8Z68_RS00575","WP_001050992.1",117,"MULTISPECIES: type III secretion system LEE chaperone CesL"
"chromosome","NZ_CP032808.1",110410,112437,"+",,"escV","D8Z68_RS00580","WP_001037814.1",675,"type III secretion system LEE export apparatus protein EscV"
"chromosome","NZ_CP032808.1",112421,113761,"+",,"escN","D8Z68_RS00585","WP_000622545.1",446,"MULTISPECIES: type III secretion system LEE ATPase EscN"
"chromosome","NZ_CP032808.1",113821,114141,"+",,,"D8Z68_RS00590","WP_001062956.1",106,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP032808.1",114134,114550,"+",,"escP","D8Z68_RS00595","WP_001303723.1",138,"MULTISPECIES: type III secretion system LEE needle length regulator EscP"
"chromosome","NZ_CP032808.1",114513,115430,"+",,"escQ","D8Z68_RS00600","WP_000803687.1",305,"type III secretion system LEE ring protein EscQ"
"chromosome","NZ_CP032808.1",115461,115967,"+",,"espH","D8Z68_RS00605","WP_001302249.1",168,"type III secretion system LEE effector EspH"
"chromosome","NZ_CP032808.1",116165,116548,"-",,"cesF","D8Z68_RS00610","WP_001003065.1",127,"type III secretion system LEE chaperone CesF"
"chromosome","NZ_CP032808.1",116814,117425,"+",,"map","D8Z68_RS00615","WP_000492638.1",203,"type III secretion system LEE effector Map (Rho guanine exchange factor)"
"chromosome","NZ_CP032808.1",117849,119525,"+",,"tir","D8Z68_RS00620","WP_001457743.1",558,"type III secretion system LEE translocated intimin receptor Tir"
"chromosome","NZ_CP032808.1",119663,120133,"+",,"cesT","D8Z68_RS00625","WP_000098793.1",156,"MULTISPECIES: type III secretion system LEE chaperone CesT"
"chromosome","NZ_CP032808.1",120193,122997,"+",,"eae","D8Z68_RS00630","WP_000627885.1",934,"intimin type gamma"
"chromosome","NZ_CP032808.1",123261,124481,"-",,"escD","D8Z68_RS00635","WP_000953255.1",406,"MULTISPECIES: type III secretion system LEE inner membrane ring protein EscD"
"chromosome","NZ_CP032808.1",124624,125679,"+",,"sepL","D8Z68_RS00640","WP_001273445.1",351,"type III secretion system LEE gatekeeper SepL"
"chromosome","NZ_CP032808.1",125738,126316,"+",,"espA","D8Z68_RS00645","WP_000381516.1",192,"type III secretion system LEE translocon filament protein EspA"
"chromosome","NZ_CP032808.1",126329,127453,"+",,"espD","D8Z68_RS00650","WP_000935759.1",374,"MULTISPECIES: type III secretion system LEE translocon pore-forming subunit EspD"
"chromosome","NZ_CP032808.1",127474,128412,"+",,"espB","D8Z68_RS00655","WP_001092000.1",312,"type III secretion system LEE translocon pore-forming subunit EspB"
"chromosome","NZ_CP032808.1",128419,128826,"+",,"cesD2","D8Z68_RS00660","WP_000228583.1",135,"LcrR family type III secretion system chaperone CesD2"
"chromosome","NZ_CP032808.1",128862,129083,"+",,"escF","D8Z68_RS00665","WP_001053840.1",73,"MULTISPECIES: type III secretion system LEE needle filament protein EscF"
"chromosome","NZ_CP032808.1",129089,129367,"+",,"escG","D8Z68_RS00670","WP_000245816.1",92,"type III secretion system LEE needle protein cochaperone EscG"
"chromosome","NZ_CP032808.1",129452,130198,"+",,"espF","D8Z68_RS00675","WP_000931693.1",248,"type III secretion system LEE effector EspF"
"chromosome","NZ_CP032808.1",130633,130866,"-",,,"D8Z68_RS00685","WP_000231738.1",77,"hypothetical protein"
"chromosome","NZ_CP032808.1",131063,132601,"-",,,"D8Z68_RS00690","WP_000998048.1",512,"MULTISPECIES: IS66-like element ISEc8 family transposase"
"chromosome","NZ_CP032808.1",132651,132998,"-",,"tnpB","D8Z68_RS00695","WP_000612591.1",115,"MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB"
"chromosome","NZ_CP032808.1",132995,133375,"-",,,"D8Z68_RS00700","WP_001171554.1",126,"MULTISPECIES: IS66 family insertion sequence hypothetical protein"
"chromosome","NZ_CP032808.1",134530,135743,"-",,,"D8Z68_RS00710","WP_085948178.1",404,"MULTISPECIES: IS3 family transposase"
"chromosome","NZ_CP032808.1",135891,136088,"-",,,"D8Z68_RS00715","WP_000202940.1",65,"DUF957 domain-containing protein"
"chromosome","NZ_CP032808.1",136100,136591,"-",,,"D8Z68_RS00720","WP_000976839.1",163,"hypothetical protein"
"chromosome","NZ_CP032808.1",136588,136962,"-",,,"D8Z68_RS00725","WP_000854712.1",124,"toxin"
"chromosome","NZ_CP032808.1",137052,137216,"-",,,"D8Z68_RS00730","WP_000214008.1",54,"type IV toxin-antitoxin system YeeU family antitoxin"
"chromosome","NZ_CP032808.1",138528,139709,"-",,,"D8Z68_RS00740","WP_001219063.1",393,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP032808.1",140292,141674,"+",,,"D8Z68_RS00750","WP_000834456.1",460,"glycoside-pentoside-hexuronide family transporter"
"chromosome","NZ_CP032808.1",141684,144002,"+",,"yicI","D8Z68_RS00755","WP_151583356.1",772,"alpha-xylosidase"
"chromosome","NZ_CP032808.1",144055,145764,"-",,,"D8Z68_RS00760","WP_001301814.1",569,"AsmA family protein"
"chromosome","NZ_CP032808.1",145885,147276,"-",,"xanP","D8Z68_RS00765","WP_001295238.1",463,"MULTISPECIES: xanthine/proton symporter XanP"
"chromosome","NZ_CP032808.1",147556,148761,"+",,"gltS","D8Z68_RS00770","WP_000468836.1",401,"MULTISPECIES: sodium/glutamate symporter"
"chromosome","NZ_CP032808.1",148764,149630,"+",,,"D8Z68_RS00775","WP_000747329.1",288,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP032808.1",149615,151696,"-",,"recG","D8Z68_RS00780","WP_000147776.1",693,"MULTISPECIES: ATP-dependent DNA helicase RecG"
"chromosome","NZ_CP032808.1",151702,152391,"-",,"trmH","D8Z68_RS00785","WP_001070177.1",229,"MULTISPECIES: tRNA (guanosine(18)-2\\'-O)-methyltransferase TrmH"
"chromosome","NZ_CP032808.1",152398,154506,"-",,"spoT","D8Z68_RS00790","WP_000280488.1",702,"MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3\\',5\\'-bis pyrophosphate 3\\'-pyrophosphohydrolase"
"chromosome","NZ_CP032808.1",154525,154800,"-",,"rpoZ","D8Z68_RS00795","WP_000135058.1",91,"MULTISPECIES: DNA-directed RNA polymerase subunit omega"
"chromosome","NZ_CP032808.1",154855,155478,"-",,,"D8Z68_RS00800","WP_001301691.1",207,"guanylate kinase"
"chromosome","NZ_CP032808.1",155736,157418,"+",,"ligB","D8Z68_RS00805","WP_001303719.1",560,"NAD-dependent DNA ligase LigB"
"chromosome","NZ_CP032808.1",157415,158032,"-",,,"D8Z68_RS00810","WP_000924289.1",205,"MULTISPECIES: trimeric intracellular cation channel family protein"
"chromosome","NZ_CP032808.1",158324,159148,"-",,"dinD","D8Z68_RS00815","WP_001002036.1",274,"DNA damage-inducible protein D"
"chromosome","NZ_CP032808.1",159369,160232,"-",,,"D8Z68_RS00820","WP_000621336.1",287,"MULTISPECIES: YicC family protein"
"chromosome","NZ_CP032808.1",160359,161075,"+",,,"D8Z68_RS00825","WP_001247093.1",238,"MULTISPECIES: ribonuclease PH"
"chromosome","NZ_CP032808.1",161141,161782,"+",,"pyrE","D8Z68_RS00830","WP_000806161.1",213,"MULTISPECIES: orotate phosphoribosyltransferase"
"chromosome","NZ_CP032808.1",161819,162415,"-",,"slmA","D8Z68_RS00835","WP_000818601.1",198,"MULTISPECIES: nucleoid occlusion factor SlmA"
"chromosome","NZ_CP032808.1",162522,162977,"-",,,"D8Z68_RS00840","WP_001298007.1",151,"MULTISPECIES: dUTP diphosphatase"
"chromosome","NZ_CP032808.1",162958,164178,"-",,"coaBC","D8Z68_RS00845","WP_000050139.1",406,"MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"chromosome","NZ_CP032808.1",164350,165018,"+",,"radC","D8Z68_RS00850","WP_001297375.1",222,"MULTISPECIES: DNA repair protein RadC"
"chromosome","NZ_CP032808.1",165235,165471,"+",,"rpmB","D8Z68_RS00855","WP_000091955.1",78,"MULTISPECIES: 50S ribosomal protein L28"
"chromosome","NZ_CP032808.1",165492,165659,"+",,"rpmG","D8Z68_RS00860","WP_001051798.1",55,"MULTISPECIES: 50S ribosomal protein L33"
"chromosome","NZ_CP032808.1",165757,166566,"+",,"mutM","D8Z68_RS00865","WP_001114533.1",269,"MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase"
"chromosome","NZ_CP032808.1",166605,167084,"-",,"coaD","D8Z68_RS00870","WP_001171866.1",159,"MULTISPECIES: pantetheine-phosphate adenylyltransferase"
"chromosome","NZ_CP032808.1",167092,168369,"-",,,"D8Z68_RS00875","WP_000891564.1",425,"MULTISPECIES: 3-deoxy-D-manno-octulosonic acid transferase"
"chromosome","NZ_CP032808.1",168782,169840,"+",,"rfaQ","D8Z68_RS00880","WP_000360402.1",352,"MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ"
"chromosome","NZ_CP032808.1",169837,170961,"+",,,"D8Z68_RS00885","WP_000634235.1",374,"MULTISPECIES: glycosyltransferase family 4 protein"
"chromosome","NZ_CP032808.1",170954,171751,"+",,"rfaP","D8Z68_RS00890","WP_001301512.1",265,"lipopolysaccharide core heptose(I) kinase RfaP"
"chromosome","NZ_CP032808.1",171794,172801,"+",,"waaO","D8Z68_RS00895","WP_000080643.1",335,"MULTISPECIES: lipopolysaccharide 3-alpha-galactosyltransferase"
"chromosome","NZ_CP032808.1",172827,173534,"+",,"rfaY","D8Z68_RS00900","WP_000639956.1",235,"lipopolysaccharide core heptose(II) kinase RfaY"
"chromosome","NZ_CP032808.1",173559,174572,"+",,,"D8Z68_RS00905","WP_000346017.1",337,"MULTISPECIES: UDP-glucose--(galactosyl) LPS alpha1,2-glucosyltransferase"
"chromosome","NZ_CP032808.1",174581,175723,"+",,,"D8Z68_RS00910","WP_000227811.1",380,"MULTISPECIES: lipopolysaccharide N-acetylglucosaminyltransferase"
"chromosome","NZ_CP032808.1",175759,176967,"-",,"rfaL","D8Z68_RS00915","WP_000204742.1",402,"MULTISPECIES: O-antigen ligase RfaL"
"chromosome","NZ_CP032808.1",176964,177956,"-",,"rfaC","D8Z68_RS00920","WP_001264548.1",330,"lipopolysaccharide heptosyltransferase RfaC"
"chromosome","NZ_CP032808.1",177960,179006,"-",,"rfaF","D8Z68_RS00925","WP_000699232.1",348,"ADP-heptose--LPS heptosyltransferase RfaF"
"chromosome","NZ_CP032808.1",179016,179948,"-",,"rfaD","D8Z68_RS00930","WP_000587764.1",310,"MULTISPECIES: ADP-glyceromanno-heptose 6-epimerase"
"chromosome","NZ_CP032808.1",180237,181109,"+",,"yibB","D8Z68_RS00935","WP_001307464.1",290,"MULTISPECIES: protein YibB"
"chromosome","NZ_CP032808.1",181384,182580,"+",,"kbl","D8Z68_RS00940","WP_001213834.1",398,"MULTISPECIES: glycine C-acetyltransferase"
"chromosome","NZ_CP032808.1",182590,183615,"+",,,"D8Z68_RS00945","WP_000646013.1",341,"MULTISPECIES: L-threonine 3-dehydrogenase"
"chromosome","NZ_CP032808.1",183854,184870,"+",,"waaH","D8Z68_RS00950","WP_001303717.1",338,"UDP-glucuronate:LPS(HepIII) glycosyltransferase"
