#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP047378.1",38370,40136,"-",,"adeD","GTP13_RS00190","WP_001065695.1",588,"MULTISPECIES: adenine deaminase"
"chromosome","NZ_CP047378.1",40311,41645,"+",,"adeQ","GTP13_RS00195","WP_001349999.1",444,"MULTISPECIES: adenine permease AdeQ"
"chromosome","NZ_CP047378.1",41698,42150,"+",,,"GTP13_RS00200","WP_001295241.1",150,"MULTISPECIES: DUF1198 domain-containing protein"
"chromosome","NZ_CP047378.1",42361,43551,"+",,"nepI","GTP13_RS00205","WP_106505173.1",396,"purine ribonucleoside efflux pump NepI"
"chromosome","NZ_CP047378.1",43592,43885,"-",,,"GTP13_RS00210","WP_000805509.1",97,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP047378.1",44107,44925,"+",,"nlpA","GTP13_RS00215","WP_000779426.1",272,"MULTISPECIES: lipoprotein NlpA"
"chromosome","NZ_CP047378.1",44929,45852,"-",,,"GTP13_RS00220","WP_000535958.1",307,"DMT family transporter"
"chromosome","NZ_CP047378.1",45963,47147,"-",,,"GTP13_RS00225","WP_001172896.1",394,"sugar efflux transporter"
"chromosome","NZ_CP047378.1",47534,47674,"-",,,"GTP13_RS00230","WP_001341766.1",46,"MULTISPECIES: rhuM domain protein"
"chromosome","NZ_CP047378.1",48170,49552,"+",,,"GTP13_RS00240","WP_096245547.1",460,"glycoside-pentoside-hexuronide family transporter"
"chromosome","NZ_CP047378.1",49562,51880,"+",,"yicI","GTP13_RS00245","WP_000702947.1",772,"MULTISPECIES: alpha-xylosidase"
"chromosome","NZ_CP047378.1",51933,53642,"-",,,"GTP13_RS00250","WP_001345087.1",569,"MULTISPECIES: AsmA family protein"
"chromosome","NZ_CP047378.1",53763,55154,"-",,"xanP","GTP13_RS00255","WP_001295238.1",463,"MULTISPECIES: xanthine/proton symporter XanP"
"chromosome","NZ_CP047378.1",55434,56639,"+",,"gltS","GTP13_RS00260","WP_000468836.1",401,"MULTISPECIES: sodium/glutamate symporter"
"chromosome","NZ_CP047378.1",56642,57508,"+",,,"GTP13_RS00265","WP_000747329.1",288,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP047378.1",57493,59574,"-",,"recG","GTP13_RS00270","WP_000678419.1",693,"MULTISPECIES: ATP-dependent DNA helicase RecG"
"chromosome","NZ_CP047378.1",59580,60269,"-",,"trmH","GTP13_RS00275","WP_001070177.1",229,"MULTISPECIES: tRNA (guanosine(18)-2\\'-O)-methyltransferase TrmH"
"chromosome","NZ_CP047378.1",60276,62384,"-",,"spoT","GTP13_RS00280","WP_000280488.1",702,"MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3\\',5\\'-bis pyrophosphate 3\\'-pyrophosphohydrolase"
"chromosome","NZ_CP047378.1",62403,62678,"-",,"rpoZ","GTP13_RS00285","WP_000135058.1",91,"MULTISPECIES: DNA-directed RNA polymerase subunit omega"
"chromosome","NZ_CP047378.1",62733,63356,"-",,"gmk","GTP13_RS00290","WP_001295237.1",207,"MULTISPECIES: guanylate kinase"
"chromosome","NZ_CP047378.1",63614,65296,"+",,"ligB","GTP13_RS00295","WP_001426185.1",560,"NAD-dependent DNA ligase LigB"
"chromosome","NZ_CP047378.1",65293,65910,"-",,,"GTP13_RS00300","WP_000924289.1",205,"MULTISPECIES: trimeric intracellular cation channel family protein"
"chromosome","NZ_CP047378.1",66202,67026,"-",,"dinD","GTP13_RS00305","WP_001297374.1",274,"MULTISPECIES: DNA damage-inducible protein D"
"chromosome","NZ_CP047378.1",67247,68110,"-",,,"GTP13_RS00310","WP_000621336.1",287,"MULTISPECIES: YicC family protein"
"chromosome","NZ_CP047378.1",68237,68953,"+",,"rph","GTP13_RS00315","WP_001247089.1",238,"MULTISPECIES: ribonuclease PH"
"chromosome","NZ_CP047378.1",69019,69660,"+",,"pyrE","GTP13_RS00320","WP_000806161.1",213,"MULTISPECIES: orotate phosphoribosyltransferase"
"chromosome","NZ_CP047378.1",69697,70293,"-",,"slmA","GTP13_RS00325","WP_000818601.1",198,"MULTISPECIES: nucleoid occlusion factor SlmA"
"chromosome","NZ_CP047378.1",70400,70858,"-",,"dut","GTP13_RS00330","WP_161954537.1",152,"dUTP diphosphatase"
"chromosome","NZ_CP047378.1",70836,72056,"-",,"coaBC","GTP13_RS00335","WP_096245549.1",406,"bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"chromosome","NZ_CP047378.1",72228,72896,"+",,"radC","GTP13_RS00340","WP_001297375.1",222,"MULTISPECIES: DNA repair protein RadC"
"chromosome","NZ_CP047378.1",73113,73349,"+",,"rpmB","GTP13_RS00345","WP_000091955.1",78,"MULTISPECIES: 50S ribosomal protein L28"
"chromosome","NZ_CP047378.1",73370,73537,"+",,"rpmG","GTP13_RS00350","WP_001051798.1",55,"MULTISPECIES: 50S ribosomal protein L33"
"chromosome","NZ_CP047378.1",73635,74444,"+",,"mutM","GTP13_RS00355","WP_096245550.1",269,"bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase"
"chromosome","NZ_CP047378.1",74483,74962,"-",,"coaD","GTP13_RS00360","WP_001171866.1",159,"MULTISPECIES: pantetheine-phosphate adenylyltransferase"
"chromosome","NZ_CP047378.1",74970,76247,"-",,"waaA","GTP13_RS00365","WP_000891564.1",425,"MULTISPECIES: 3-deoxy-D-manno-octulosonic acid transferase"
"chromosome","NZ_CP047378.1",76660,77718,"+",,"rfaQ","GTP13_RS00370","WP_000360406.1",352,"MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ"
"chromosome","NZ_CP047378.1",77715,78839,"+",,,"GTP13_RS00375","WP_000634240.1",374,"glycosyltransferase family 4 protein"
"chromosome","NZ_CP047378.1",78832,79629,"+",,"rfaP","GTP13_RS00380","WP_001341761.1",265,"MULTISPECIES: lipopolysaccharide core heptose(I) kinase RfaP"
"chromosome","NZ_CP047378.1",79672,80679,"+",,"waaO","GTP13_RS00385","WP_000080643.1",335,"MULTISPECIES: lipopolysaccharide 3-alpha-galactosyltransferase"
"chromosome","NZ_CP047378.1",80705,81412,"+",,"rfaY","GTP13_RS00390","WP_000639946.1",235,"MULTISPECIES: lipopolysaccharide core heptose(II) kinase RfaY"
"chromosome","NZ_CP047378.1",81437,82450,"+",,,"GTP13_RS00395","WP_000346017.1",337,"MULTISPECIES: UDP-glucose--(galactosyl) LPS alpha1,2-glucosyltransferase"
"chromosome","NZ_CP047378.1",82459,83601,"+",,,"GTP13_RS00400","WP_000227812.1",380,"MULTISPECIES: lipopolysaccharide N-acetylglucosaminyltransferase"
"chromosome","NZ_CP047378.1",83637,84845,"-",,"rfaL","GTP13_RS00405","WP_000204742.1",402,"MULTISPECIES: O-antigen ligase RfaL"
"chromosome","NZ_CP047378.1",84842,85834,"-",,"rfaC","GTP13_RS00410","WP_001264565.1",330,"MULTISPECIES: lipopolysaccharide heptosyltransferase RfaC"
"chromosome","NZ_CP047378.1",85838,86884,"-",,"rfaF","GTP13_RS00415","WP_096317386.1",348,"ADP-heptose--LPS heptosyltransferase RfaF"
"chromosome","NZ_CP047378.1",86894,87826,"-",,"rfaD","GTP13_RS00420","WP_000587764.1",310,"MULTISPECIES: ADP-glyceromanno-heptose 6-epimerase"
"chromosome","NZ_CP047378.1",88130,88987,"+",,"yibB","GTP13_RS00425","WP_000842823.1",285,"MULTISPECIES: protein YibB"
"chromosome","NZ_CP047378.1",89262,90458,"+",,"kbl","GTP13_RS00430","WP_001213834.1",398,"MULTISPECIES: glycine C-acetyltransferase"
"chromosome","NZ_CP047378.1",90468,91493,"+",,"tdh","GTP13_RS00435","WP_073553557.1",341,"L-threonine 3-dehydrogenase"
"chromosome","NZ_CP047378.1",91744,92778,"+",,"waaH","GTP13_RS00440","WP_000982091.1",344,"MULTISPECIES: UDP-glucuronate:LPS(HepIII) glycosyltransferase"
"chromosome","NZ_CP047378.1",92765,93724,"-",,,"GTP13_RS00445","WP_000483856.1",319,"MULTISPECIES: divergent polysaccharide deacetylase family protein"
"chromosome","NZ_CP047378.1",93728,95011,"-",,"envC","GTP13_RS00450","WP_001214147.1",427,"MULTISPECIES: murein hydrolase activator EnvC"
"chromosome","NZ_CP047378.1",95021,96565,"-",,"gpmM","GTP13_RS00455","WP_000116566.1",514,"MULTISPECIES: 2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
"chromosome","NZ_CP047378.1",96810,97241,"+",,,"GTP13_RS00460","WP_001156181.1",143,"MULTISPECIES: rhodanese-like domain-containing protein"
"chromosome","NZ_CP047378.1",97383,97634,"+",,"grxC","GTP13_RS00465","WP_000024392.1",83,"MULTISPECIES: glutaredoxin 3"
"chromosome","NZ_CP047378.1",97697,98164,"+",,"secB","GTP13_RS00470","WP_000003377.1",155,"MULTISPECIES: protein-export chaperone SecB"
"chromosome","NZ_CP047378.1",98164,99183,"+",,"gpsA","GTP13_RS00475","WP_001076194.1",339,"MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase"
"chromosome","NZ_CP047378.1",99263,100084,"+",,"cysE","GTP13_RS00480","WP_001277561.1",273,"MULTISPECIES: serine O-acetyltransferase"
"chromosome","NZ_CP047378.1",100137,100610,"-",,"trmL","GTP13_RS00485","WP_000932342.1",157,"MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2\\'-O)-methyltransferase TrmL"
"chromosome","NZ_CP047378.1",100796,101986,"-",,"lldD","GTP13_RS00490","WP_000586964.1",396,"MULTISPECIES: quinone-dependent L-lactate dehydrogenase"
"chromosome","NZ_CP047378.1",101983,102759,"-",,"lldR","GTP13_RS00495","WP_000636500.1",258,"MULTISPECIES: transcriptional regulator LldR"
"chromosome","NZ_CP047378.1",102759,104414,"-",,"lldP","GTP13_RS00500","WP_001297977.1",551,"MULTISPECIES: L-lactate permease"
"chromosome","NZ_CP047378.1",104784,109634,"-",,,"GTP13_RS00505","WP_001033225.1",1616,"YadA-like family protein"
"chromosome","NZ_CP047378.1",109634,110362,"-",,,"GTP13_RS00510","WP_001049540.1",242,"DUF3251 domain-containing protein"
"chromosome","NZ_CP047378.1",110905,111267,"-",,,"GTP13_RS00515","WP_000665680.1",120,"MULTISPECIES: YibL family ribosome-associated protein"
"chromosome","NZ_CP047378.1",111552,111761,"+",,,"GTP13_RS00520","WP_000517100.1",69,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP047378.1",111773,112360,"-",,"mtlR","GTP13_RS00525","WP_000228271.1",195,"MULTISPECIES: transcriptional repressor MtlR"
"chromosome","NZ_CP047378.1",112360,113508,"-",,"mtlD","GTP13_RS00530","WP_000645424.1",382,"MULTISPECIES: mannitol-1-phosphate 5-dehydrogenase"
"chromosome","NZ_CP047378.1",113738,115651,"-",,"mtlA","GTP13_RS00535","WP_000093258.1",637,"MULTISPECIES: PTS mannitol transporter subunit IICBA"
"chromosome","NZ_CP047378.1",116188,116550,"+",,,"GTP13_RS00540","WP_000479624.1",120,"MULTISPECIES: DUF3302 domain-containing protein"
"chromosome","NZ_CP047378.1",116553,117689,"+",,,"GTP13_RS00545","WP_096317387.1",378,"HlyD family secretion protein"
"chromosome","NZ_CP047378.1",118149,118586,"-",,,"GTP13_RS00550","WP_000763808.1",145,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP047378.1",119293,119754,"-",,,"GTP13_RS00555","WP_000642489.1",153,"MULTISPECIES: sel1 repeat family protein"
"chromosome","NZ_CP047378.1",119766,120599,"-",,,"GTP13_RS00560","WP_001346013.1",277,"MULTISPECIES: RHS repeat protein"
"chromosome","NZ_CP047378.1",120752,121594,"-",,,"GTP13_RS00565","WP_000072850.1",280,"MULTISPECIES: HEAT repeat domain-containing protein"
"chromosome","NZ_CP047378.1",121615,125736,"-",,,"GTP13_RS00570","WP_096071184.1",1373,"RHS domain-containing protein"
"chromosome","NZ_CP047378.1",125965,126573,"+",,,"GTP13_RS00575","WP_000779792.1",202,"MULTISPECIES: glutathione S-transferase"
"chromosome","NZ_CP047378.1",126671,128062,"+",,"selA","GTP13_RS00580","WP_000206271.1",463,"MULTISPECIES: L-seryl-tRNA(Sec) selenium transferase"
"chromosome","NZ_CP047378.1",128059,129903,"+",,"selB","GTP13_RS00585","WP_000582492.1",614,"MULTISPECIES: selenocysteine-specific translation elongation factor"
"chromosome","NZ_CP047378.1",130094,131245,"+",,"yiaY","GTP13_RS00590","WP_000168712.1",383,"MULTISPECIES: L-threonine dehydrogenase"
"chromosome","NZ_CP047378.1",131410,132948,"+",,"aldB","GTP13_RS00595","WP_000183978.1",512,"MULTISPECIES: aldehyde dehydrogenase AldB"
"chromosome","NZ_CP047378.1",133167,133370,"-",,,"GTP13_RS00600","WP_000885436.1",67,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP047378.1",133493,133816,"+",,,"GTP13_RS00605","WP_000478193.1",107,"MULTISPECIES: DUF3302 domain-containing protein"
"chromosome","NZ_CP047378.1",133822,134958,"+",,,"GTP13_RS00610","WP_000364874.1",378,"MULTISPECIES: HlyD family secretion protein"
"chromosome","NZ_CP047378.1",134955,135929,"-",,,"GTP13_RS00615","WP_000164036.1",324,"MULTISPECIES: LysR family transcriptional regulator"
"chromosome","NZ_CP047378.1",136053,136793,"+",,,"GTP13_RS00620","WP_000906808.1",246,"MULTISPECIES: MipA/OmpV family protein"
"chromosome","NZ_CP047378.1",137140,137835,"-",,"araD","GTP13_RS00625","WP_000893142.1",231,"MULTISPECIES: L-ribulose-5-phosphate 4-epimerase"
"chromosome","NZ_CP047378.1",137829,138689,"-",,,"GTP13_RS00630","WP_001296811.1",286,"MULTISPECIES: L-ribulose-5-phosphate 3-epimerase"
"chromosome","NZ_CP047378.1",138682,139344,"-",,"ulaD","GTP13_RS00635","WP_000089497.1",220,"MULTISPECIES: 3-keto-L-gulonate-6-phosphate decarboxylase UlaD"
"chromosome","NZ_CP047378.1",139341,140837,"-",,"lyxK","GTP13_RS00640","WP_000196086.1",498,"L-xylulokinase"
"chromosome","NZ_CP047378.1",140841,141827,"-",,"yiaO","GTP13_RS00645","WP_000776892.1",328,"MULTISPECIES: 2,3-diketo-L-gulonate transporter substrate-binding protein YiaO"
"chromosome","NZ_CP047378.1",141840,143117,"-",,"yiaN","GTP13_RS00650","WP_000279599.1",425,"MULTISPECIES: 2,3-diketo-L-gulonate transporter large permease YiaN"
"chromosome","NZ_CP047378.1",143120,143593,"-",,"yiaM","GTP13_RS00655","WP_000721664.1",157,"MULTISPECIES: 2,3-diketo-L-gulonate TRAP transporter small permease YiaM"
"chromosome","NZ_CP047378.1",143711,144178,"-",,,"GTP13_RS00660","WP_000576071.1",155,"MULTISPECIES: YhcH/YjgK/YiaL family protein"
"chromosome","NZ_CP047378.1",144190,145188,"-",,"yiaK","GTP13_RS00665","WP_000869039.1",332,"MULTISPECIES: 3-dehydro-L-gulonate 2-dehydrogenase"
"chromosome","NZ_CP047378.1",145389,146237,"+",,"yiaJ","GTP13_RS00670","WP_000514230.1",282,"MULTISPECIES: IclR family transcriptional regulator YiaJ"
"chromosome","NZ_CP047378.1",146339,146812,"+",,,"GTP13_RS00675","WP_001296790.1",157,"MULTISPECIES: 4Fe-4S binding protein"
"chromosome","NZ_CP047378.1",146964,148217,"-",,"avtA","GTP13_RS00680","WP_000144361.1",417,"MULTISPECIES: valine--pyruvate transaminase"
"chromosome","NZ_CP047378.1",148395,150425,"-",,"malS","GTP13_RS00685","WP_000761204.1",676,"alpha-amylase"
"chromosome","NZ_CP047378.1",150745,151569,"+",,,"GTP13_RS00690","WP_167582528.1",274,"protein bax"
"chromosome","NZ_CP047378.1",151677,152855,"-",,"xylR","GTP13_RS00695","WP_000494484.1",392,"MULTISPECIES: DNA-binding transcriptional regulator XylR"
"chromosome","NZ_CP047378.1",152933,154114,"-",,"xylH","GTP13_RS00700","WP_000045978.1",393,"MULTISPECIES: xylose ABC transporter permease XylH"
"chromosome","NZ_CP047378.1",154092,155633,"-",,"xylG","GTP13_RS00705","WP_001146482.1",513,"MULTISPECIES: D-xylose ABC transporter ATP-binding protein"
"chromosome","NZ_CP047378.1",155711,156703,"-",,"xylF","GTP13_RS00710","WP_001296518.1",330,"MULTISPECIES: D-xylose ABC transporter substrate-binding protein"
"chromosome","NZ_CP047378.1",157069,158391,"+",,"xylA","GTP13_RS00715","WP_001149582.1",440,"xylose isomerase"
"chromosome","NZ_CP047378.1",158463,159917,"+",,"xylB","GTP13_RS00720","WP_000275386.1",484,"MULTISPECIES: xylulokinase"
"chromosome","NZ_CP047378.1",160086,160427,"+",,,"GTP13_RS00725","WP_000858193.1",113,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP047378.1",160473,160910,"+",,,"GTP13_RS00730","WP_001298726.1",145,"MULTISPECIES: YiaB family inner membrane protein"
"chromosome","NZ_CP047378.1",160952,161947,"-",,"wecH","GTP13_RS00735","WP_001182653.1",331,"MULTISPECIES: O-acetyltransferase WecH"
"chromosome","NZ_CP047378.1",162122,162421,"+",,,"GTP13_RS00740","WP_000980114.1",99,"membrane protein"
"chromosome","NZ_CP047378.1",162516,163427,"+",,"glyQ","GTP13_RS00745","WP_001168544.1",303,"MULTISPECIES: glycine--tRNA ligase subunit alpha"
"chromosome","NZ_CP047378.1",163437,165506,"+",,"glyS","GTP13_RS00750","WP_001291774.1",689,"MULTISPECIES: glycine--tRNA ligase subunit beta"
"chromosome","NZ_CP047378.1",165831,165983,"+",,"hokA","GTP13_RS00755","WP_001135738.1",50,"MULTISPECIES: type I toxin-antitoxin system toxin HokA"
"chromosome","NZ_CP047378.1",166171,166383,"-",,"cspA","GTP13_RS00760","WP_000014594.1",70,"MULTISPECIES: RNA chaperone/antiterminator CspA"
"chromosome","NZ_CP047378.1",166664,166954,"-",,,"GTP13_RS00765","WP_000455798.1",96,"MULTISPECIES: HTH-type transcriptional regulator"
"chromosome","NZ_CP047378.1",167388,168098,"+",,,"GTP13_RS00770","WP_096245748.1",236,"DUF3053 domain-containing protein"
"chromosome","NZ_CP047378.1",168148,169122,"-",,"ghrB","GTP13_RS00775","WP_000805027.1",324,"MULTISPECIES: glyoxylate/hydroxypyruvate reductase GhrB"
"chromosome","NZ_CP047378.1",169226,169885,"-",,,"GTP13_RS00780","WP_000747625.1",219,"MULTISPECIES: OmpA family lipoprotein"
"chromosome","NZ_CP047378.1",170092,172371,"+",,"bisC","GTP13_RS00785","WP_096317562.1",759,"biotin sulfoxide reductase"
"chromosome","NZ_CP047378.1",172340,172780,"-",,,"GTP13_RS00790","WP_000617478.1",146,"MULTISPECIES: N-acetyltransferase"
"chromosome","NZ_CP047378.1",172777,173340,"-",,"tag","GTP13_RS00795","WP_000438953.1",187,"MULTISPECIES: DNA-3-methyladenine glycosylase I"
"chromosome","NZ_CP047378.1",173498,174196,"+",,,"GTP13_RS00800","WP_001296791.1",232,"MULTISPECIES: autotransporter outer membrane beta-barrel domain-containing protein"
"chromosome","NZ_CP047378.1",174425,175627,"+",,,"GTP13_RS00805","WP_000189036.1",400,"MULTISPECIES: MFS transporter"
"chromosome","NZ_CP047378.1",175952,176476,"+",,,"GTP13_RS00810","WP_000756356.1",174,"MULTISPECIES: long polar fimbria major subunit LpfA"
"chromosome","NZ_CP047378.1",176560,177246,"+",,"lpfB","GTP13_RS00815","WP_000822476.1",228,"MULTISPECIES: molecular chaperone LpfB"
"chromosome","NZ_CP047378.1",177270,179801,"+",,"lpfC","GTP13_RS00820","WP_000558677.1",843,"MULTISPECIES: outer membrane usher protein LpfC"
"chromosome","NZ_CP047378.1",179812,180867,"+",,"lpfD","GTP13_RS00825","WP_000694926.1",351,"MULTISPECIES: long polar fimbrial protein LpfD"
"chromosome","NZ_CP047378.1",180873,181397,"+",,"lpfE","GTP13_RS00830","WP_000831422.1",174,"MULTISPECIES: long polar fimbrial protein LpfE"
"chromosome","NZ_CP047378.1",181650,183341,"+",,"eptB","GTP13_RS00835","WP_001269224.1",563,"MULTISPECIES: kdo(2)-lipid A phosphoethanolamine 7\\'\\'-transferase"
"chromosome","NZ_CP047378.1",183843,184946,"-",,"gldA","GTP13_RS00850","WP_000374004.1",367,"MULTISPECIES: bifunctional L-1,2-propanediol dehydrogenase/glycerol dehydrogenase"
"chromosome","NZ_CP047378.1",184957,185619,"-",,"fsa","GTP13_RS00855","WP_000424845.1",220,"MULTISPECIES: fructose-6-phosphate aldolase"
"chromosome","NZ_CP047378.1",185631,186002,"-",,,"GTP13_RS00860","WP_000131554.1",123,"PTS sugar transporter subunit IIA"
"chromosome","NZ_CP047378.1",188440,189519,"+",,,"GTP13_RS00870","WP_001004446.1",359,"MULTISPECIES: PTS fructose transporter subunit EIIC"
"chromosome","NZ_CP047378.1",189534,189854,"+",,,"GTP13_RS00875","WP_000161265.1",106,"MULTISPECIES: PTS fructose-like transporter subunit IIB"
"chromosome","NZ_CP047378.1",189905,192202,"+",,,"GTP13_RS00880","WP_000184877.1",765,"formate C-acetyltransferase"
"chromosome","NZ_CP047378.1",192168,193046,"+",,,"GTP13_RS00885","WP_000204139.1",292,"MULTISPECIES:"
"chromosome","NZ_CP047378.1",193048,193389,"+",,,"GTP13_RS00890","WP_000323849.1",113,"MULTISPECIES: PTS fructose-like transporter subunit IIB"
"chromosome","NZ_CP047378.1",193376,194227,"-",,,"GTP13_RS00895","WP_096245613.1",283,"helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP047378.1",194376,196109,"-",,"cptA","GTP13_RS00900","WP_000556283.1",577,"phosphoethanolamine transferase CptA"
"chromosome","NZ_CP047378.1",196292,198943,"-",,"ppc","GTP13_RS00905","WP_001005579.1",883,"MULTISPECIES: phosphoenolpyruvate carboxylase"
"chromosome","NZ_CP047378.1",199295,200446,"-",,"argE","GTP13_RS00910","WP_001298964.1",383,"MULTISPECIES: acetylornithine deacetylase"
"chromosome","NZ_CP047378.1",200600,201604,"+",,"argC","GTP13_RS00915","WP_000935363.1",334,"N-acetyl-gamma-glutamyl-phosphate reductase"
"chromosome","NZ_CP047378.1",201612,202388,"+",,"argB","GTP13_RS00920","WP_001362445.1",258,"MULTISPECIES: acetylglutamate kinase"
"chromosome","NZ_CP047378.1",202449,203822,"+",,"argH","GTP13_RS00925","WP_001230069.1",457,"MULTISPECIES: argininosuccinate lyase"
