#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP045827.1",27763,28125,"+",,,"GIJ02_RS00135","WP_001113432.1",120,"MULTISPECIES: DUF202 domain-containing protein"
"chromosome","NZ_CP045827.1",28122,28619,"+",,,"GIJ02_RS00140","WP_000148063.1",165,"MULTISPECIES: radical SAM protein"
"chromosome","NZ_CP045827.1",28627,29811,"-",,"emrD","GIJ02_RS00145","WP_000828746.1",394,"MULTISPECIES: multidrug efflux MFS transporter EmrD"
"chromosome","NZ_CP045827.1",30230,30319,"-",,"tisB","GIJ02_RS00150","WP_000060506.1",29,"MULTISPECIES: type I toxin-antitoxin system toxin TisB"
"chromosome","NZ_CP045827.1",30884,30982,"+",,"ivbL","GIJ02_RS00155","WP_153781479.1",32,"ilvB operon leader peptide IvbL"
"chromosome","NZ_CP045827.1",31088,32776,"+",,"ilvB","GIJ02_RS00160","WP_000168497.1",562,"acetolactate synthase large subunit"
"chromosome","NZ_CP045827.1",32780,33070,"+",,"ilvN","GIJ02_RS00165","WP_001181706.1",96,"MULTISPECIES: acetolactate synthase small subunit"
"chromosome","NZ_CP045827.1",33145,33735,"+",,"uhpA","GIJ02_RS00170","WP_000633668.1",196,"MULTISPECIES: transcriptional regulator UhpA"
"chromosome","NZ_CP045827.1",33735,35237,"+",,"uhpB","GIJ02_RS00175","WP_001295243.1",500,"MULTISPECIES: signal transduction histidine-protein kinase/phosphatase UhpB"
"chromosome","NZ_CP045827.1",35247,36566,"+",,"uhpC","GIJ02_RS00180","WP_001341770.1",439,"MFS transporter family glucose-6-phosphate receptor UhpC"
"chromosome","NZ_CP045827.1",36822,38213,"+",,"uhpT","GIJ02_RS00185","WP_000879194.1",463,"MULTISPECIES: hexose-6-phosphate:phosphate antiporter"
"chromosome","NZ_CP045827.1",38258,40024,"-",,"adeD","GIJ02_RS00190","WP_001065695.1",588,"MULTISPECIES: adenine deaminase"
"chromosome","NZ_CP045827.1",40199,41533,"+",,,"GIJ02_RS00195","WP_001349999.1",444,"MULTISPECIES: adenine permease AdeQ"
"chromosome","NZ_CP045827.1",41586,42038,"+",,,"GIJ02_RS00200","WP_001295241.1",150,"MULTISPECIES: DUF1198 domain-containing protein"
"chromosome","NZ_CP045827.1",42249,43439,"+",,"nepI","GIJ02_RS00205","WP_001288553.1",396,"MULTISPECIES: purine ribonucleoside efflux pump NepI"
"chromosome","NZ_CP045827.1",43480,43773,"-",,,"GIJ02_RS00210","WP_000805509.1",97,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",43995,44813,"+",,"nlpA","GIJ02_RS00215","WP_000779426.1",272,"MULTISPECIES: lipoprotein NlpA"
"chromosome","NZ_CP045827.1",44817,45740,"-",,,"GIJ02_RS00220","WP_153781480.1",307,"EamA family transporter"
"chromosome","NZ_CP045827.1",45851,47035,"-",,,"GIJ02_RS00225","WP_001172895.1",394,"sugar efflux transporter"
"chromosome","NZ_CP045827.1",47422,47562,"-",,,"GIJ02_RS00230","WP_001341766.1",46,"MULTISPECIES: rhuM domain protein"
"chromosome","NZ_CP045827.1",48058,49440,"+",,,"GIJ02_RS00240","WP_000834439.1",460,"MULTISPECIES: glycoside-pentoside-hexuronide family transporter"
"chromosome","NZ_CP045827.1",49450,51768,"+",,"yicI","GIJ02_RS00245","WP_000702947.1",772,"MULTISPECIES: alpha-xylosidase"
"chromosome","NZ_CP045827.1",51821,53530,"-",,,"GIJ02_RS00250","WP_001345087.1",569,"MULTISPECIES: AsmA family protein"
"chromosome","NZ_CP045827.1",53651,55042,"-",,"xanP","GIJ02_RS00255","WP_001295238.1",463,"MULTISPECIES: xanthine/proton symporter XanP"
"chromosome","NZ_CP045827.1",55322,56527,"+",,"gltS","GIJ02_RS00260","WP_000468836.1",401,"MULTISPECIES: sodium/glutamate symporter"
"chromosome","NZ_CP045827.1",56530,57396,"+",,,"GIJ02_RS00265","WP_000747329.1",288,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",57381,59462,"-",,"recG","GIJ02_RS00270","WP_024219964.1",693,"ATP-dependent DNA helicase RecG"
"chromosome","NZ_CP045827.1",59468,60157,"-",,"trmH","GIJ02_RS00275","WP_001070177.1",229,"MULTISPECIES: tRNA (guanosine(18)-2\\'-O)-methyltransferase TrmH"
"chromosome","NZ_CP045827.1",60164,62272,"-",,"spoT","GIJ02_RS00280","WP_000280488.1",702,"MULTISPECIES: bifunctional GTP diphosphokinase/guanosine-3\\',5\\'-bis pyrophosphate 3\\'-pyrophosphohydrolase"
"chromosome","NZ_CP045827.1",62291,62566,"-",,"rpoZ","GIJ02_RS00285","WP_000135058.1",91,"MULTISPECIES: DNA-directed RNA polymerase subunit omega"
"chromosome","NZ_CP045827.1",62621,63244,"-",,,"GIJ02_RS00290","WP_001295237.1",207,"MULTISPECIES: guanylate kinase"
"chromosome","NZ_CP045827.1",63502,65184,"+",,"ligB","GIJ02_RS00295","WP_001426185.1",560,"NAD-dependent DNA ligase LigB"
"chromosome","NZ_CP045827.1",65181,65798,"-",,,"GIJ02_RS00300","WP_000924289.1",205,"MULTISPECIES: trimeric intracellular cation channel family protein"
"chromosome","NZ_CP045827.1",66090,66914,"-",,"dinD","GIJ02_RS00305","WP_001297374.1",274,"MULTISPECIES: DNA damage-inducible protein D"
"chromosome","NZ_CP045827.1",67546,69960,"-",,,"GIJ02_RS00310","WP_097500729.1",804,"DNA primase"
"chromosome","NZ_CP045827.1",69957,70178,"-",,,"GIJ02_RS00315","WP_001137498.1",73,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",70178,70486,"-",,,"GIJ02_RS00320","WP_053896963.1",102,"hypothetical protein"
"chromosome","NZ_CP045827.1",70479,70667,"-",,,"GIJ02_RS00325","WP_000271786.1",62,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",70660,70854,"-",,,"GIJ02_RS00330","WP_000483540.1",64,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",70847,71047,"-",,,"GIJ02_RS00335","WP_001118331.1",66,"MULTISPECIES: host cell division inhibitor Icd-like protein"
"chromosome","NZ_CP045827.1",71188,71370,"+",,,"GIJ02_RS00340","WP_001411724.1",60,"DUF3950 domain-containing protein"
"chromosome","NZ_CP045827.1",71425,71637,"-",,,"GIJ02_RS00345","WP_001411723.1",70,"AlpA family phage regulatory protein"
"chromosome","NZ_CP045827.1",71740,72420,"-",,,"GIJ02_RS00350","WP_001279444.1",226,"hypothetical protein"
"chromosome","NZ_CP045827.1",72950,73597,"+",,,"GIJ02_RS00355","WP_097500727.1",215,"hypothetical protein"
"chromosome","NZ_CP045827.1",73594,74817,"+",,,"GIJ02_RS00360","WP_001411721.1",407,"ImmA/IrrE family metallo-endopeptidase"
"chromosome","NZ_CP045827.1",74911,75582,"-",,,"GIJ02_RS00365","WP_153781481.1",223,"peptidase M41 family protein"
"chromosome","NZ_CP045827.1",75739,75927,"-",,,"GIJ02_RS00370","WP_097500725.1",62,"hypothetical protein"
"chromosome","NZ_CP045827.1",75940,76491,"-",,,"GIJ02_RS00375","WP_000652083.1",183,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",76993,78252,"-",,,"GIJ02_RS00380","WP_001411718.1",419,"site-specific integrase"
"chromosome","NZ_CP045827.1",78440,79303,"-",,,"GIJ02_RS00385","WP_000621336.1",287,"MULTISPECIES: YicC family protein"
"chromosome","NZ_CP045827.1",79430,80146,"+",,,"GIJ02_RS00390","WP_001247089.1",238,"MULTISPECIES: ribonuclease PH"
"chromosome","NZ_CP045827.1",80212,80853,"+",,"pyrE","GIJ02_RS00395","WP_000806161.1",213,"MULTISPECIES: orotate phosphoribosyltransferase"
"chromosome","NZ_CP045827.1",80890,81486,"-",,"slmA","GIJ02_RS00400","WP_000818601.1",198,"MULTISPECIES: nucleoid occlusion factor SlmA"
"chromosome","NZ_CP045827.1",81593,82048,"-",,,"GIJ02_RS00405","WP_001298007.1",151,"MULTISPECIES: dUTP diphosphatase"
"chromosome","NZ_CP045827.1",82029,83249,"-",,"coaBC","GIJ02_RS00410","WP_000050139.1",406,"MULTISPECIES: bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC"
"chromosome","NZ_CP045827.1",83421,84089,"+",,"radC","GIJ02_RS00415","WP_001297375.1",222,"MULTISPECIES: DNA repair protein RadC"
"chromosome","NZ_CP045827.1",84306,84542,"+",,"rpmB","GIJ02_RS00420","WP_000091955.1",78,"MULTISPECIES: 50S ribosomal protein L28"
"chromosome","NZ_CP045827.1",84563,84730,"+",,"rpmG","GIJ02_RS00425","WP_001051798.1",55,"MULTISPECIES: 50S ribosomal protein L33"
"chromosome","NZ_CP045827.1",84828,85637,"+",,"mutM","GIJ02_RS00430","WP_001114533.1",269,"MULTISPECIES: bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase"
"chromosome","NZ_CP045827.1",85676,86155,"-",,"coaD","GIJ02_RS00435","WP_001171866.1",159,"MULTISPECIES: pantetheine-phosphate adenylyltransferase"
"chromosome","NZ_CP045827.1",86163,87440,"-",,,"GIJ02_RS00440","WP_000891564.1",425,"MULTISPECIES: 3-deoxy-D-manno-octulosonic acid transferase"
"chromosome","NZ_CP045827.1",87853,88911,"+",,"rfaQ","GIJ02_RS00445","WP_000360406.1",352,"MULTISPECIES: lipopolysaccharide core heptosyltransferase RfaQ"
"chromosome","NZ_CP045827.1",88908,90032,"+",,,"GIJ02_RS00450","WP_000634240.1",374,"glycosyltransferase family 4 protein"
"chromosome","NZ_CP045827.1",90025,90822,"+",,"rfaP","GIJ02_RS00455","WP_001341761.1",265,"MULTISPECIES: lipopolysaccharide core heptose(I) kinase RfaP"
"chromosome","NZ_CP045827.1",90865,91872,"+",,"waaO","GIJ02_RS00460","WP_000080643.1",335,"MULTISPECIES: lipopolysaccharide 3-alpha-galactosyltransferase"
"chromosome","NZ_CP045827.1",91898,92605,"+",,"rfaY","GIJ02_RS00465","WP_000639946.1",235,"MULTISPECIES: lipopolysaccharide core heptose(II) kinase RfaY"
"chromosome","NZ_CP045827.1",92630,93643,"+",,,"GIJ02_RS00470","WP_000346017.1",337,"MULTISPECIES: UDP-glucose--(galactosyl) LPS alpha1,2-glucosyltransferase"
"chromosome","NZ_CP045827.1",93652,94794,"+",,,"GIJ02_RS00475","WP_000227812.1",380,"MULTISPECIES: lipopolysaccharide N-acetylglucosaminyltransferase"
"chromosome","NZ_CP045827.1",94830,96038,"-",,"rfaL","GIJ02_RS00480","WP_000204742.1",402,"MULTISPECIES: O-antigen ligase RfaL"
"chromosome","NZ_CP045827.1",96035,97027,"-",,"rfaC","GIJ02_RS00485","WP_001264565.1",330,"MULTISPECIES: lipopolysaccharide heptosyltransferase RfaC"
"chromosome","NZ_CP045827.1",97031,98077,"-",,"rfaF","GIJ02_RS00490","WP_000699219.1",348,"MULTISPECIES: ADP-heptose--LPS heptosyltransferase RfaF"
"chromosome","NZ_CP045827.1",98087,99019,"-",,"rfaD","GIJ02_RS00495","WP_000587764.1",310,"MULTISPECIES: ADP-glyceromanno-heptose 6-epimerase"
"chromosome","NZ_CP045827.1",99308,100180,"+",,"yibB","GIJ02_RS00500","WP_001307464.1",290,"MULTISPECIES: protein YibB"
"chromosome","NZ_CP045827.1",100455,101651,"+",,"kbl","GIJ02_RS00505","WP_001213834.1",398,"MULTISPECIES: glycine C-acetyltransferase"
"chromosome","NZ_CP045827.1",101661,102686,"+",,,"GIJ02_RS00510","WP_000646014.1",341,"MULTISPECIES: L-threonine 3-dehydrogenase"
"chromosome","NZ_CP045827.1",102937,103971,"+",,"waaH","GIJ02_RS00515","WP_000982091.1",344,"MULTISPECIES: UDP-glucuronate:LPS(HepIII) glycosyltransferase"
"chromosome","NZ_CP045827.1",103958,104917,"-",,,"GIJ02_RS00520","WP_000483856.1",319,"MULTISPECIES: divergent polysaccharide deacetylase family protein"
"chromosome","NZ_CP045827.1",104921,106204,"-",,"envC","GIJ02_RS00525","WP_001214147.1",427,"MULTISPECIES: murein hydrolase activator EnvC"
"chromosome","NZ_CP045827.1",106214,107758,"-",,"gpmM","GIJ02_RS00530","WP_153781482.1",514,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase"
"chromosome","NZ_CP045827.1",108003,108434,"+",,,"GIJ02_RS00535","WP_001156181.1",143,"MULTISPECIES: rhodanese-like domain-containing protein"
"chromosome","NZ_CP045827.1",108576,108827,"+",,"grxC","GIJ02_RS00540","WP_000024392.1",83,"MULTISPECIES: glutaredoxin 3"
"chromosome","NZ_CP045827.1",108890,109357,"+",,"secB","GIJ02_RS00545","WP_000003377.1",155,"MULTISPECIES: protein-export chaperone SecB"
"chromosome","NZ_CP045827.1",109357,110376,"+",,"gpsA","GIJ02_RS00550","WP_001076194.1",339,"MULTISPECIES: NAD(P)H-dependent glycerol-3-phosphate dehydrogenase"
"chromosome","NZ_CP045827.1",110456,111277,"+",,"cysE","GIJ02_RS00555","WP_001277561.1",273,"MULTISPECIES: serine O-acetyltransferase"
"chromosome","NZ_CP045827.1",111330,111803,"-",,"trmL","GIJ02_RS00560","WP_000932342.1",157,"MULTISPECIES: tRNA (uridine(34)/cytosine(34)/5-carboxymethylaminomethyluridine(34)-2\\'-O)-methyltransferase TrmL"
"chromosome","NZ_CP045827.1",111989,113179,"-",,"lldD","GIJ02_RS00565","WP_000586964.1",396,"MULTISPECIES: quinone-dependent L-lactate dehydrogenase"
"chromosome","NZ_CP045827.1",113176,113952,"-",,"lldR","GIJ02_RS00570","WP_000636500.1",258,"MULTISPECIES: transcriptional regulator LldR"
"chromosome","NZ_CP045827.1",113952,115607,"-",,"lldP","GIJ02_RS00575","WP_001297977.1",551,"MULTISPECIES: L-lactate permease"
"chromosome","NZ_CP045827.1",115976,120826,"-",,,"GIJ02_RS00580","WP_001033225.1",1616,"YadA-like family protein"
"chromosome","NZ_CP045827.1",120826,121452,"-",,,"GIJ02_RS00585","WP_077249730.1",208,"DUF3251 domain-containing protein"
"chromosome","NZ_CP045827.1",122098,122460,"-",,,"GIJ02_RS00590","WP_000665680.1",120,"MULTISPECIES: YibL family ribosome-associated protein"
"chromosome","NZ_CP045827.1",122745,122954,"+",,,"GIJ02_RS00595","WP_000517100.1",69,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",122966,123553,"-",,"mtlR","GIJ02_RS00600","WP_000228271.1",195,"MULTISPECIES: transcriptional repressor MtlR"
"chromosome","NZ_CP045827.1",123553,124701,"-",,"mtlD","GIJ02_RS00605","WP_000645424.1",382,"MULTISPECIES: mannitol-1-phosphate 5-dehydrogenase"
"chromosome","NZ_CP045827.1",124931,126844,"-",,,"GIJ02_RS00610","WP_000093261.1",637,"PTS mannitol transporter subunit IICBA"
"chromosome","NZ_CP045827.1",127381,127743,"+",,,"GIJ02_RS00615","WP_000479624.1",120,"MULTISPECIES: DUF3302 domain-containing protein"
"chromosome","NZ_CP045827.1",127784,128812,"+",,,"GIJ02_RS00620","WP_153781483.1",342,"HlyD family secretion protein"
"chromosome","NZ_CP045827.1",129272,129709,"-",,,"GIJ02_RS00625","WP_000763808.1",145,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",130416,130877,"-",,,"GIJ02_RS00630","WP_000642489.1",153,"MULTISPECIES: sel1 repeat family protein"
"chromosome","NZ_CP045827.1",130889,131722,"-",,,"GIJ02_RS00635","WP_032180643.1",277,"RHS repeat protein"
"chromosome","NZ_CP045827.1",131875,132717,"-",,,"GIJ02_RS00640","WP_000072850.1",280,"MULTISPECIES: HEAT repeat domain-containing protein"
"chromosome","NZ_CP045827.1",132738,136871,"-",,,"GIJ02_RS00645","WP_153781484.1",1377,"RHS domain-containing protein"
"chromosome","NZ_CP045827.1",137100,137708,"+",,,"GIJ02_RS00650","WP_000779792.1",202,"MULTISPECIES: glutathione S-transferase"
"chromosome","NZ_CP045827.1",137806,139197,"+",,,"GIJ02_RS00655","WP_000206271.1",463,"MULTISPECIES: L-seryl-tRNA(Sec) selenium transferase"
"chromosome","NZ_CP045827.1",139194,141038,"+",,"selB","GIJ02_RS00660","WP_024219593.1",614,"selenocysteine-specific translation elongation factor"
"chromosome","NZ_CP045827.1",141229,142380,"+",,"yiaY","GIJ02_RS00665","WP_000168712.1",383,"MULTISPECIES: L-threonine dehydrogenase"
"chromosome","NZ_CP045827.1",142545,144083,"+",,,"GIJ02_RS00670","WP_000183978.1",512,"MULTISPECIES: aldehyde dehydrogenase AldB"
"chromosome","NZ_CP045827.1",144302,144505,"-",,,"GIJ02_RS00675","WP_000885436.1",67,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP045827.1",144628,144951,"+",,,"GIJ02_RS00680","WP_000478193.1",107,"MULTISPECIES: DUF3302 domain-containing protein"
"chromosome","NZ_CP045827.1",144957,146093,"+",,,"GIJ02_RS00685","WP_000364874.1",378,"MULTISPECIES: HlyD family secretion protein"
"chromosome","NZ_CP045827.1",146090,147064,"-",,,"GIJ02_RS00690","WP_000164036.1",324,"MULTISPECIES: LysR family transcriptional regulator"
"chromosome","NZ_CP045827.1",147188,147928,"+",,,"GIJ02_RS00695","WP_097291753.1",246,"MipA/OmpV family protein"
"chromosome","NZ_CP045827.1",148275,148970,"-",,"araD","GIJ02_RS00700","WP_000893140.1",231,"L-ribulose-5-phosphate 4-epimerase"
"chromosome","NZ_CP045827.1",148964,149824,"-",,,"GIJ02_RS00705","WP_001296811.1",286,"MULTISPECIES: L-ribulose-5-phosphate 3-epimerase"
"chromosome","NZ_CP045827.1",149817,150479,"-",,"ulaD","GIJ02_RS00710","WP_153781485.1",220,"3-keto-L-gulonate-6-phosphate decarboxylase UlaD"
"chromosome","NZ_CP045827.1",150476,151972,"-",,"lyxK","GIJ02_RS00715","WP_000196086.1",498,"L-xylulokinase"
"chromosome","NZ_CP045827.1",151976,152962,"-",,"yiaO","GIJ02_RS00720","WP_000776892.1",328,"MULTISPECIES: 2,3-diketo-L-gulonate transporter substrate-binding protein YiaO"
"chromosome","NZ_CP045827.1",152975,154252,"-",,"yiaN","GIJ02_RS00725","WP_000279599.1",425,"MULTISPECIES: 2,3-diketo-L-gulonate transporter large permease YiaN"
"chromosome","NZ_CP045827.1",154255,154719,"-",,"yiaM","GIJ02_RS00730","WP_032148054.1",154,"MULTISPECIES: 2,3-diketo-L-gulonate TRAP transporter small permease YiaM"
"chromosome","NZ_CP045827.1",154847,155314,"-",,,"GIJ02_RS00735","WP_000576071.1",155,"MULTISPECIES: YhcH/YjgK/YiaL family protein"
"chromosome","NZ_CP045827.1",155326,156324,"-",,,"GIJ02_RS00740","WP_000869039.1",332,"MULTISPECIES: 3-dehydro-L-gulonate 2-dehydrogenase"
"chromosome","NZ_CP045827.1",156525,157373,"+",,"yiaJ","GIJ02_RS00745","WP_000514230.1",282,"MULTISPECIES: IclR family transcriptional regulator YiaJ"
"chromosome","NZ_CP045827.1",157475,157948,"+",,,"GIJ02_RS00750","WP_001296790.1",157,"MULTISPECIES: 4Fe-4S binding protein"
"chromosome","NZ_CP045827.1",158100,159353,"-",,"avtA","GIJ02_RS00755","WP_000144361.1",417,"MULTISPECIES: valine--pyruvate transaminase"
"chromosome","NZ_CP045827.1",159531,161561,"-",,"malS","GIJ02_RS00760","WP_000761204.1",676,"alpha-amylase"
"chromosome","NZ_CP045827.1",161881,162705,"+",,,"GIJ02_RS00765","WP_001296804.1",274,"protein bax"
"chromosome","NZ_CP045827.1",162813,163991,"-",,,"GIJ02_RS00770","WP_000494484.1",392,"MULTISPECIES: DNA-binding transcriptional regulator XylR"
"chromosome","NZ_CP045827.1",164069,165250,"-",,"xylH","GIJ02_RS00775","WP_000045978.1",393,"MULTISPECIES: xylose ABC transporter permease XylH"
"chromosome","NZ_CP045827.1",165228,166769,"-",,"xylG","GIJ02_RS00780","WP_001146482.1",513,"MULTISPECIES: D-xylose ABC transporter ATP-binding protein"
"chromosome","NZ_CP045827.1",166847,167839,"-",,"xylF","GIJ02_RS00785","WP_001296518.1",330,"MULTISPECIES: D-xylose ABC transporter substrate-binding protein"
"chromosome","NZ_CP045827.1",168205,169527,"+",,"xylA","GIJ02_RS00790","WP_001149582.1",440,"xylose isomerase"
"chromosome","NZ_CP045827.1",169599,171053,"+",,"xylB","GIJ02_RS00795","WP_153781486.1",484,"xylulokinase"
"chromosome","NZ_CP045827.1",171222,171566,"+",,,"GIJ02_RS00800","WP_153781487.1",114,"hypothetical protein"
"chromosome","NZ_CP045827.1",171612,172049,"+",,,"GIJ02_RS00805","WP_001298726.1",145,"MULTISPECIES: YiaB family inner membrane protein"
"chromosome","NZ_CP045827.1",172091,173086,"-",,,"GIJ02_RS00810","WP_001182653.1",331,"MULTISPECIES: O-acetyltransferase WecH"
"chromosome","NZ_CP045827.1",173261,173560,"+",,,"GIJ02_RS00815","WP_000980114.1",99,"membrane protein"
"chromosome","NZ_CP045827.1",173655,174566,"+",,"glyQ","GIJ02_RS00820","WP_001168544.1",303,"MULTISPECIES: glycine--tRNA ligase subunit alpha"
"chromosome","NZ_CP045827.1",174576,176645,"+",,"glyS","GIJ02_RS00825","WP_001291774.1",689,"MULTISPECIES: glycine--tRNA ligase subunit beta"
"chromosome","NZ_CP045827.1",176970,177122,"+",,"hokA","GIJ02_RS00830","WP_001135738.1",50,"MULTISPECIES: type I toxin-antitoxin system toxin HokA"
"chromosome","NZ_CP045827.1",177310,177522,"-",,"cspA","GIJ02_RS00835","WP_000014594.1",70,"MULTISPECIES: RNA chaperone/antiterminator CspA"
"chromosome","NZ_CP045827.1",177803,178093,"-",,,"GIJ02_RS00840","WP_000455798.1",96,"MULTISPECIES: HTH-type transcriptional regulator"
"chromosome","NZ_CP045827.1",178527,179237,"+",,,"GIJ02_RS00845","WP_000190517.1",236,"MULTISPECIES: DUF3053 domain-containing protein"
"chromosome","NZ_CP045827.1",179287,180261,"-",,"ghrB","GIJ02_RS00850","WP_000805027.1",324,"MULTISPECIES: glyoxylate/hydroxypyruvate reductase GhrB"
"chromosome","NZ_CP045827.1",180365,181024,"-",,,"GIJ02_RS00855","WP_153781488.1",219,"OmpA family lipoprotein"
"chromosome","NZ_CP045827.1",181177,183510,"+",,,"GIJ02_RS00860","WP_000013916.1",777,"MULTISPECIES: biotin sulfoxide reductase"
"chromosome","NZ_CP045827.1",183479,183919,"-",,,"GIJ02_RS00865","WP_000617478.1",146,"MULTISPECIES: N-acetyltransferase"
"chromosome","NZ_CP045827.1",183916,184479,"-",,"tag","GIJ02_RS00870","WP_000438953.1",187,"MULTISPECIES: DNA-3-methyladenine glycosylase I"
"chromosome","NZ_CP045827.1",184637,185335,"+",,,"GIJ02_RS00875","WP_001296791.1",232,"MULTISPECIES: autotransporter outer membrane beta-barrel domain-containing protein"
"chromosome","NZ_CP045827.1",185564,186766,"+",,,"GIJ02_RS00880","WP_153781489.1",400,"oxalate/formate antiport family MFS transporter"
"chromosome","NZ_CP045827.1",187091,187615,"+",,,"GIJ02_RS00885","WP_000756356.1",174,"MULTISPECIES: long polar fimbria major subunit LpfA"
"chromosome","NZ_CP045827.1",187699,188385,"+",,"lpfB","GIJ02_RS00890","WP_000822476.1",228,"MULTISPECIES: molecular chaperone LpfB"
"chromosome","NZ_CP045827.1",188409,190940,"+",,"lpfC","GIJ02_RS00895","WP_000558677.1",843,"MULTISPECIES: outer membrane usher protein LpfC"
"chromosome","NZ_CP045827.1",190951,192006,"+",,"lpfD","GIJ02_RS00900","WP_000694926.1",351,"MULTISPECIES: long polar fimbrial protein LpfD"
"chromosome","NZ_CP045827.1",192012,192536,"+",,"lpfE","GIJ02_RS00905","WP_000831422.1",174,"MULTISPECIES: long polar fimbrial protein LpfE"
"chromosome","NZ_CP045827.1",192789,194480,"+",,"eptB","GIJ02_RS00910","WP_001269224.1",563,"MULTISPECIES: kdo(2)-lipid A phosphoethanolamine 7\\'\\'-transferase"
