#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP027387.1",16130,16693,"-",,"pqiC","C6P73_RS00395","WP_000759122.1",187,"membrane integrity-associated transporter subunit PqiC"
"chromosome","NZ_CP027387.1",16690,18330,"-",,"pqiB","C6P73_RS00400","WP_000445533.1",546,"MULTISPECIES: intermembrane transport protein PqiB"
"chromosome","NZ_CP027387.1",18335,19588,"-",,"pqiA","C6P73_RS00405","WP_000333176.1",417,"MULTISPECIES: membrane integrity-associated transporter subunit PqiA"
"chromosome","NZ_CP027387.1",19718,21625,"-",,,"C6P73_RS00410","WP_000053122.1",635,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP027387.1",21637,23745,"-",,"rlmKL","C6P73_RS00415","WP_001086519.1",702,"bifunctional 23S rRNA (guanine(2069)-N(7))-methyltransferase RlmK/23S rRNA (guanine(2445)-N(2))-methyltransferase RlmL"
"chromosome","NZ_CP027387.1",23989,25098,"+",,"ycbX","C6P73_RS00420","WP_000224312.1",369,"6-N-hydroxylaminopurine resistance protein YcbX"
"chromosome","NZ_CP027387.1",25095,25637,"-",,"zapC","C6P73_RS00425","WP_001295353.1",180,"MULTISPECIES: cell division protein ZapC"
"chromosome","NZ_CP027387.1",25811,26821,"-",,"pyrD","C6P73_RS00430","WP_001295352.1",336,"MULTISPECIES: quinone-dependent dihydroorotate dehydrogenase"
"chromosome","NZ_CP027387.1",26932,27642,"-",,,"C6P73_RS00435","WP_001307090.1",236,"MULTISPECIES: fimbrial chaperone"
"chromosome","NZ_CP027387.1",27635,28150,"-",,,"C6P73_RS00440","WP_000919483.1",171,"MULTISPECIES: type 1 fimbrial protein"
"chromosome","NZ_CP027387.1",28158,28700,"-",,,"C6P73_RS00445","WP_000730635.1",180,"MULTISPECIES: fimbrial protein"
"chromosome","NZ_CP027387.1",28712,29782,"-",,,"C6P73_RS00450","WP_001165657.1",356,"MULTISPECIES: fimbrial protein"
"chromosome","NZ_CP027387.1",29773,32373,"-",,,"C6P73_RS00455","WP_000286318.1",866,"MULTISPECIES: fimbrial biogenesis usher protein"
"chromosome","NZ_CP027387.1",32398,33099,"-",,,"C6P73_RS00460","WP_000845152.1",233,"MULTISPECIES: molecular chaperone"
"chromosome","NZ_CP027387.1",33182,33724,"-",,,"C6P73_RS00465","WP_000750281.1",180,"fimbrial protein"
"chromosome","NZ_CP027387.1",34080,34655,"+",,"ssuE","C6P73_RS00475","WP_001263914.1",191,"MULTISPECIES: NADPH-dependent FMN reductase"
"chromosome","NZ_CP027387.1",34648,35607,"+",,,"C6P73_RS00480","WP_001244315.1",319,"aliphatic sulfonate ABC transporter substrate-binding protein SsuA"
"chromosome","NZ_CP027387.1",35604,36749,"+",,"ssuD","C6P73_RS00485","WP_000055958.1",381,"FMNH2-dependent alkanesulfonate monooxygenase"
"chromosome","NZ_CP027387.1",36760,37551,"+",,"ssuC","C6P73_RS00490","WP_000235203.1",263,"MULTISPECIES: aliphatic sulfonate ABC transporter permease SsuC"
"chromosome","NZ_CP027387.1",37548,38315,"+",,"ssuB","C6P73_RS00495","WP_001090514.1",255,"MULTISPECIES: aliphatic sulfonates ABC transporter ATP-binding protein"
"chromosome","NZ_CP027387.1",38522,41134,"-",,"pepN","C6P73_RS00500","WP_000193859.1",870,"MULTISPECIES: aminopeptidase N"
"chromosome","NZ_CP027387.1",41400,42602,"+",,"pncB","C6P73_RS00505","WP_001297200.1",400,"MULTISPECIES: nicotinate phosphoribosyltransferase"
"chromosome","NZ_CP027387.1",42771,44171,"+",,"asnS","C6P73_RS00510","WP_000117881.1",466,"MULTISPECIES: asparagine--tRNA ligase"
"chromosome","NZ_CP027387.1",44773,45861,"+",,"ompF","C6P73_RS00515","WP_000977920.1",362,"MULTISPECIES: porin OmpF"
"chromosome","NZ_CP027387.1",46046,47236,"+",,,"C6P73_RS00525","WP_000462686.1",396,"aspartate transaminase"
"chromosome","NZ_CP027387.1",47515,48495,"+",,,"C6P73_RS00535","WP_000399648.1",326,"MULTISPECIES: IS110-like element IS621 family transposase"
"chromosome","NZ_CP027387.1",48737,49384,"-",,"gloC","C6P73_RS00540","WP_001109487.1",215,"MULTISPECIES: hydroxyacylglutathione hydrolase GloC"
"chromosome","NZ_CP027387.1",49411,49959,"-",,,"C6P73_RS00545","WP_001295932.1",182,"MULTISPECIES: YcbK family protein"
"chromosome","NZ_CP027387.1",50143,51990,"-",,"ldtD","C6P73_RS00555","WP_000925997.1",615,"MULTISPECIES: L,D-transpeptidase"
"chromosome","NZ_CP027387.1",52251,56711,"-",,"mukB","C6P73_RS00560","WP_000572691.1",1486,"chromosome partition protein MukB"
"chromosome","NZ_CP027387.1",56711,57415,"-",,"mukE","C6P73_RS00565","WP_001295347.1",234,"MULTISPECIES: chromosome partition protein MukE"
"chromosome","NZ_CP027387.1",57396,58718,"-",,"mukF","C6P73_RS00570","WP_001288850.1",440,"MULTISPECIES: chromosome partition protein MukF"
"chromosome","NZ_CP027387.1",58715,59500,"-",,"cmoM","C6P73_RS00575","WP_001298300.1",261,"MULTISPECIES: tRNA uridine 5-oxyacetic acid(34) methyltransferase CmoM"
"chromosome","NZ_CP027387.1",59636,60415,"+",,"elyC","C6P73_RS00580","WP_000899584.1",259,"envelope biogenesis factor ElyC"
"chromosome","NZ_CP027387.1",60392,61285,"-",,,"C6P73_RS00585","WP_000436915.1",297,"YcbJ family phosphotransferase"
"chromosome","NZ_CP027387.1",61439,62185,"-",,"kdsB","C6P73_RS00590","WP_000011601.1",248,"MULTISPECIES: 3-deoxy-manno-octulosonate cytidylyltransferase"
"chromosome","NZ_CP027387.1",62182,62364,"-",,,"C6P73_RS00595","WP_000350058.1",60,"MULTISPECIES: protein YcaR"
"chromosome","NZ_CP027387.1",62416,63648,"-",,"ycaQ","C6P73_RS00600","WP_000056498.1",410,"MULTISPECIES: winged helix-turn-helix domain-containing protein"
"chromosome","NZ_CP027387.1",63685,64671,"-",,"lpxK","C6P73_RS00605","WP_000570540.1",328,"MULTISPECIES: tetraacyldisaccharide 4\\'-kinase"
"chromosome","NZ_CP027387.1",64668,66416,"-",,"msbA","C6P73_RS00610","WP_000551270.1",582,"MULTISPECIES: lipid A ABC transporter ATP-binding protein/permease MsbA"
"chromosome","NZ_CP027387.1",66453,68717,"-",,,"C6P73_RS00615","WP_000705700.1",754,"MULTISPECIES: ComEC family protein"
"chromosome","NZ_CP027387.1",68924,69208,"-",,"ihfB","C6P73_RS00620","WP_000167336.1",94,"MULTISPECIES: integration host factor subunit beta"
"chromosome","NZ_CP027387.1",69368,71041,"-",,"rpsA","C6P73_RS00625","WP_000140327.1",557,"MULTISPECIES: 30S ribosomal protein S1"
"chromosome","NZ_CP027387.1",71152,71835,"-",,,"C6P73_RS00630","WP_000125016.1",227,"MULTISPECIES: (d)CMP kinase"
"chromosome","NZ_CP027387.1",72008,72772,"-",,,"C6P73_RS00635","WP_001295345.1",254,"MULTISPECIES: metallopeptidase YcaL"
"chromosome","NZ_CP027387.1",72941,74224,"-",,"aroA","C6P73_RS00640","WP_000445231.1",427,"MULTISPECIES: 3-phosphoshikimate 1-carboxyvinyltransferase"
"chromosome","NZ_CP027387.1",74295,75383,"-",,"serC","C6P73_RS00645","WP_000057149.1",362,"MULTISPECIES: 3-phosphoserine/phosphohydroxythreonine transaminase"
"chromosome","NZ_CP027387.1",75582,76274,"-",,,"C6P73_RS00650","WP_000642847.1",230,"DUF421 domain-containing protein"
"chromosome","NZ_CP027387.1",76404,78164,"+",,,"C6P73_RS00655","WP_001295344.1",586,"MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase accessory protein YcaO"
"chromosome","NZ_CP027387.1",78570,79427,"+",,"focA","C6P73_RS00660","WP_000642546.1",285,"MULTISPECIES: formate transporter FocA"
"chromosome","NZ_CP027387.1",79482,81764,"+",,"pflB","C6P73_RS00665","WP_001292822.1",760,"MULTISPECIES: formate C-acetyltransferase"
"chromosome","NZ_CP027387.1",81956,82696,"+",,"pflA","C6P73_RS00670","WP_000111043.1",246,"MULTISPECIES: pyruvate formate lyase 1-activating protein"
"chromosome","NZ_CP027387.1",82778,83368,"-",,,"C6P73_RS00675","WP_001190380.1",196,"MULTISPECIES: NAD(P)H oxidoreductase"
"chromosome","NZ_CP027387.1",83468,84376,"+",,,"C6P73_RS00680","WP_001242678.1",302,"MULTISPECIES: LysR family transcriptional regulator"
"chromosome","NZ_CP027387.1",84377,85807,"-",,,"C6P73_RS00685","WP_000918497.1",476,"amino acid permease"
"chromosome","NZ_CP027387.1",86016,87164,"-",,,"C6P73_RS00690","WP_000109285.1",382,"MFS transporter"
"chromosome","NZ_CP027387.1",87479,88105,"+",,,"C6P73_RS00695","WP_000165876.1",208,"MULTISPECIES: hydrolase"
"chromosome","NZ_CP027387.1",88141,89004,"-",,,"C6P73_RS00700","WP_000534635.1",287,"MULTISPECIES: dimethyl sulfoxide reductase anchor subunit DmsC"
"chromosome","NZ_CP027387.1",89006,89623,"-",,"dmsB","C6P73_RS00705","WP_000213098.1",205,"MULTISPECIES: dimethylsulfoxide reductase subunit B"
"chromosome","NZ_CP027387.1",89634,92078,"-",,"dmsA","C6P73_RS00710","WP_000850306.1",814,"MULTISPECIES: dimethylsulfoxide reductase subunit A"
"chromosome","NZ_CP027387.1",92317,93609,"-",,"serS","C6P73_RS00715","WP_000886683.1",430,"MULTISPECIES: serine--tRNA ligase"
"chromosome","NZ_CP027387.1",93700,95043,"-",,,"C6P73_RS00720","WP_000067740.1",447,"MULTISPECIES: replication-associated recombination protein RarA"
"chromosome","NZ_CP027387.1",95054,95665,"-",,"lolA","C6P73_RS00725","WP_001295343.1",203,"MULTISPECIES: outer membrane lipoprotein chaperone LolA"
"chromosome","NZ_CP027387.1",95820,99926,"-",,"ftsK","C6P73_RS00730","WP_000077075.1",1368,"DNA translocase FtsK"
"chromosome","NZ_CP027387.1",100061,100555,"-",,"lrp","C6P73_RS00735","WP_000228473.1",164,"MULTISPECIES: leucine-responsive transcriptional regulator Lrp"
"chromosome","NZ_CP027387.1",101099,102064,"+",,"trxB","C6P73_RS00745","WP_000537421.1",321,"thioredoxin-disulfide reductase"
"chromosome","NZ_CP027387.1",102187,103953,"+",,"cydD","C6P73_RS00750","WP_001043619.1",588,"MULTISPECIES: cysteine/glutathione ABC transporter permease/ATP-binding protein CydD"
"chromosome","NZ_CP027387.1",103954,105675,"+",,"cydC","C6P73_RS00755","WP_001202168.1",573,"cysteine/glutathione ABC transporter ATP-binding protein/permease CydC"
"chromosome","NZ_CP027387.1",105717,106421,"+",,,"C6P73_RS00760","WP_001241678.1",234,"MULTISPECIES: leucyl/phenylalanyl-tRNA--protein transferase"
"chromosome","NZ_CP027387.1",106706,106924,"+",,"infA","C6P73_RS00765","WP_001040187.1",72,"MULTISPECIES: translation initiation factor IF-1"
"chromosome","NZ_CP027387.1",107609,109885,"-",,"clpA","C6P73_RS00780","WP_000934041.1",758,"MULTISPECIES: ATP-dependent Clp protease ATP-binding subunit ClpA"
"chromosome","NZ_CP027387.1",109916,110236,"-",,"clpS","C6P73_RS00785","WP_000520781.1",106,"MULTISPECIES: ATP-dependent Clp protease adapter ClpS"
"chromosome","NZ_CP027387.1",110559,110783,"+",,"cspD","C6P73_RS00790","WP_000410785.1",74,"MULTISPECIES: cold shock-like protein CspD"
"chromosome","NZ_CP027387.1",110856,112802,"-",,"macB","C6P73_RS00795","WP_000188180.1",648,"MULTISPECIES: macrolide ABC transporter ATP-binding protein/permease MacB"
"chromosome","NZ_CP027387.1",112799,113914,"-",,"macA","C6P73_RS00800","WP_000746460.1",371,"MULTISPECIES: macrolide transporter subunit MacA"
"chromosome","NZ_CP027387.1",114065,115021,"+",,,"C6P73_RS00805","WP_001400542.1",318,"MULTISPECIES: DUF535 domain-containing protein"
"chromosome","NZ_CP027387.1",115018,116676,"-",,,"C6P73_RS00810","WP_000599808.1",552,"ATP-dependent endonuclease"
"chromosome","NZ_CP027387.1",117102,117797,"+",,"aqpZ","C6P73_RS00815","WP_001298299.1",231,"MULTISPECIES: aquaporin Z"
"chromosome","NZ_CP027387.1",118292,119191,"+",,"lysO","C6P73_RS00825","WP_001341693.1",299,"L-lysine exporter LysO"
"chromosome","NZ_CP027387.1",119335,120987,"+",,"hcp","C6P73_RS00830","WP_000458809.1",550,"MULTISPECIES: hydroxylamine reductase"
"chromosome","NZ_CP027387.1",120999,121967,"+",,,"C6P73_RS00835","WP_000178677.1",322,"MULTISPECIES: NADH oxidoreductase"
"chromosome","NZ_CP027387.1",122100,123818,"+",,"poxB","C6P73_RS00840","WP_000815362.1",572,"MULTISPECIES: ubiquinone-dependent pyruvate dehydrogenase"
"chromosome","NZ_CP027387.1",123855,124856,"+",,"ltaE","C6P73_RS00845","WP_000566372.1",333,"MULTISPECIES: low-specificity L-threonine aldolase"
"chromosome","NZ_CP027387.1",124867,126297,"+",,,"C6P73_RS00850","WP_001136556.1",476,"SDR family oxidoreductase"
"chromosome","NZ_CP027387.1",126396,127409,"+",,,"C6P73_RS00855","WP_001341694.1",337,"NAD(P)-dependent oxidoreductase"
"chromosome","NZ_CP027387.1",127406,128236,"-",,,"C6P73_RS00860","WP_001255144.1",276,"MULTISPECIES: N-acetylmuramoyl-L-alanine amidase AmiD"
"chromosome","NZ_CP027387.1",128233,128556,"-",,,"C6P73_RS00865","WP_001160723.1",107,"MULTISPECIES: heavy metal-binding domain-containing protein"
"chromosome","NZ_CP027387.1",128682,129197,"+",,,"C6P73_RS00870","WP_001270740.1",171,"MULTISPECIES: lipoprotein"
"chromosome","NZ_CP027387.1",129415,130143,"+",,"artP","C6P73_RS00875","WP_000027205.1",242,"MULTISPECIES: arginine ABC transporter ATP-binding protein ArtP"
"chromosome","NZ_CP027387.1",130161,130892,"+",,,"C6P73_RS00880","WP_000756569.1",243,"MULTISPECIES: arginine ABC transporter substrate-binding protein"
"chromosome","NZ_CP027387.1",130899,131615,"+",,"artQ","C6P73_RS00885","WP_001001691.1",238,"MULTISPECIES: arginine ABC transporter permease ArtQ"
"chromosome","NZ_CP027387.1",131615,132283,"+",,"artM","C6P73_RS00890","WP_000464491.1",222,"MULTISPECIES: arginine ABC transporter permease ArtM"
"chromosome","NZ_CP027387.1",132575,133306,"+",,,"C6P73_RS00895","WP_001295905.1",243,"MULTISPECIES: arginine ABC transporter substrate-binding protein"
"chromosome","NZ_CP027387.1",133481,134608,"-",,"rlmC","C6P73_RS00900","WP_001149732.1",375,"MULTISPECIES: 23S rRNA (uracil(747)-C(5))-methyltransferase RlmC"
"chromosome","NZ_CP027387.1",134649,135137,"-",,,"C6P73_RS00905","WP_000389260.1",162,"MULTISPECIES: YbjO family protein"
"chromosome","NZ_CP027387.1",135197,136042,"-",,"potI","C6P73_RS00910","WP_001061657.1",281,"MULTISPECIES: putrescine ABC transporter permease PotI"
"chromosome","NZ_CP027387.1",136039,136992,"-",,"potH","C6P73_RS00915","WP_001093858.1",317,"MULTISPECIES: putrescine ABC transporter permease PotH"
"chromosome","NZ_CP027387.1",137002,138135,"-",,"potG","C6P73_RS00920","WP_000996018.1",377,"MULTISPECIES: putrescine ABC transporter ATP-binding subunit PotG"
"chromosome","NZ_CP027387.1",138230,139342,"-",,"potF","C6P73_RS00925","WP_000126055.1",370,"MULTISPECIES: spermidine/putrescine ABC transporter substrate-binding protein PotF"
"chromosome","NZ_CP027387.1",139693,140169,"-",,,"C6P73_RS00935","WP_000203025.1",158,"MULTISPECIES: YbjN domain-containing protein"
"chromosome","NZ_CP027387.1",140257,141159,"-",,"rimK","C6P73_RS00940","WP_000684321.1",300,"MULTISPECIES: 30S ribosomal protein S6--L-glutamate ligase"
"chromosome","NZ_CP027387.1",141220,141942,"-",,"nfsA","C6P73_RS00945","WP_000189159.1",240,"MULTISPECIES: nitroreductase NfsA"
"chromosome","NZ_CP027387.1",141926,142213,"-",,,"C6P73_RS00950","WP_001201560.1",95,"MULTISPECIES: DUF1418 family protein"
"chromosome","NZ_CP027387.1",142373,142630,"+",,,"C6P73_RS00955","WP_001195240.1",85,"MULTISPECIES: glutaredoxin 1"
"chromosome","NZ_CP027387.1",142660,143037,"-",,,"C6P73_RS00960","WP_000681108.1",125,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027387.1",143307,144992,"+",,,"C6P73_RS00965","WP_001024876.1",561,"MULTISPECIES: aspartate:alanine antiporter"
"chromosome","NZ_CP027387.1",145167,145703,"-",,,"C6P73_RS00970","WP_001297003.1",178,"MULTISPECIES: DNA-binding transcriptional regulator RcdA"
"chromosome","NZ_CP027387.1",145787,146995,"+",,,"C6P73_RS00975","WP_000217859.1",402,"MULTISPECIES: MFS transporter"
"chromosome","NZ_CP027387.1",146995,147810,"+",,"ybjI","C6P73_RS00980","WP_001324713.1",271,"MULTISPECIES: 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase"
"chromosome","NZ_CP027387.1",147896,148180,"+",,,"C6P73_RS00985","WP_000605480.1",94,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027387.1",148221,149453,"-",,"mdfA","C6P73_RS00990","WP_001180078.1",410,"MULTISPECIES: multidrug efflux MFS transporter MdfA"
"chromosome","NZ_CP027387.1",149738,150334,"+",,"ybjG","C6P73_RS00995","WP_000892317.1",198,"MULTISPECIES: undecaprenyl-diphosphate phosphatase"
"chromosome","NZ_CP027387.1",150392,151150,"+",,"deoR","C6P73_RS01000","WP_000450133.1",252,"MULTISPECIES: DNA-binding transcriptional repressor DeoR"
"chromosome","NZ_CP027387.1",151197,152399,"-",,"dacC","C6P73_RS01005","WP_000195961.1",400,"MULTISPECIES: serine-type D-Ala-D-Ala carboxypeptidase"
"chromosome","NZ_CP027387.1",152646,153272,"+",,,"C6P73_RS01010","WP_001295292.1",208,"MULTISPECIES: glutathione S-transferase GstB"
"chromosome","NZ_CP027387.1",153269,154384,"-",,,"C6P73_RS01015","WP_000555035.1",371,"MULTISPECIES: aldose sugar dehydrogenase YliI"
"chromosome","NZ_CP027387.1",154495,154878,"-",,"bssR","C6P73_RS01020","WP_000497137.1",127,"MULTISPECIES: biofilm formation regulator BssR"
"chromosome","NZ_CP027387.1",155091,156416,"+",,"rimO","C6P73_RS01025","WP_000049367.1",441,"MULTISPECIES: 30S ribosomal protein S12 methylthiotransferase RimO"
"chromosome","NZ_CP027387.1",156463,157791,"-",,,"C6P73_RS01030","WP_000086917.1",442,"GGDEF domain-containing protein"
"chromosome","NZ_CP027387.1",157799,160147,"-",,,"C6P73_RS01035","WP_001341699.1",782,"EAL domain-containing protein"
"chromosome","NZ_CP027387.1",160325,161236,"-",,"gsiD","C6P73_RS01040","WP_001236044.1",303,"MULTISPECIES: glutathione ABC transporter permease GsiD"
"chromosome","NZ_CP027387.1",161239,162159,"-",,"gsiC","C6P73_RS01045","WP_000936043.1",306,"MULTISPECIES: glutathione ABC transporter permease GsiC"
"chromosome","NZ_CP027387.1",162177,163715,"-",,"gsiB","C6P73_RS01050","WP_000090130.1",512,"MULTISPECIES: glutathione ABC transporter substrate-binding protein GsiB"
"chromosome","NZ_CP027387.1",163735,165606,"-",,"gsiA","C6P73_RS01055","WP_001296993.1",623,"MULTISPECIES: glutathione ABC transporter ATP-binding protein GsiA"
"chromosome","NZ_CP027387.1",165593,166558,"-",,"iaaA","C6P73_RS01060","WP_000513775.1",321,"MULTISPECIES: beta-aspartyl-peptidase"
"chromosome","NZ_CP027387.1",166762,167997,"+",,"moeA","C6P73_RS01065","WP_000397382.1",411,"MULTISPECIES: molybdopterin molybdotransferase MoeA"
"chromosome","NZ_CP027387.1",167997,168746,"+",,"moeB","C6P73_RS01070","WP_000137924.1",249,"molybdopterin-synthase adenylyltransferase MoeB"
"chromosome","NZ_CP027387.1",168822,169484,"-",,"fsa","C6P73_RS01075","WP_001341703.1",220,"fructose-6-phosphate aldolase"
"chromosome","NZ_CP027387.1",169615,170514,"+",,,"C6P73_RS01080","WP_001295295.1",299,"MULTISPECIES: glycyl-radical enzyme activating protein"
"chromosome","NZ_CP027387.1",170520,172952,"+",,,"C6P73_RS01085","WP_000209359.1",810,"MULTISPECIES: glycyl radical protein"
"chromosome","NZ_CP027387.1",173098,173913,"+",,"ybiV","C6P73_RS01090","WP_000114244.1",271,"MULTISPECIES: sugar-phosphatase YbiV"
"chromosome","NZ_CP027387.1",174065,175330,"+",,,"C6P73_RS01095","WP_032341471.1",421,"DUF1479 domain-containing protein"
"chromosome","NZ_CP027387.1",175586,176566,"-",,,"C6P73_RS01100","WP_000399685.1",326,"MULTISPECIES: IS110-like element IS621 family transposase"
"chromosome","NZ_CP027387.1",176845,178437,"-",,,"C6P73_RS01110","WP_000961458.1",530,"MULTISPECIES: ABC-F family ATPase"
"chromosome","NZ_CP027387.1",178656,179576,"+",,"ldtB","C6P73_RS01115","WP_001056384.1",306,"MULTISPECIES: L,D-transpeptidase"
"chromosome","NZ_CP027387.1",179635,180753,"-",,,"C6P73_RS01120","WP_000056442.1",372,"MULTISPECIES: anion transporter"
"chromosome","NZ_CP027387.1",180750,181217,"-",,,"C6P73_RS01125","WP_000091016.1",155,"MULTISPECIES: manganese-binding transcriptional regulator MntR"
"chromosome","NZ_CP027387.1",181403,181531,"+",,"mntS","C6P73_RS01130","WP_001001761.1",42,"MULTISPECIES: manganase accumulation protein MntS"
"chromosome","NZ_CP027387.1",181803,183386,"+",,,"C6P73_RS01135","WP_001054661.1",527,"phosphoethanolamine transferase"
"chromosome","NZ_CP027387.1",183435,183950,"-",,"ompX","C6P73_RS01140","WP_001295296.1",171,"MULTISPECIES: outer membrane protein OmpX"
"chromosome","NZ_CP027387.1",184003,184068,"-",,,"C6P73_RS30975","WP_120795379.1",21,"MULTISPECIES: protein YliM"
"chromosome","NZ_CP027387.1",184303,185190,"+",,"rhtA","C6P73_RS01145","WP_001119538.1",295,"MULTISPECIES: threonine/homoserine exporter RhtA"
"chromosome","NZ_CP027387.1",185489,185992,"+",,"dps","C6P73_RS01155","WP_000100800.1",167,"MULTISPECIES: DNA starvation/stationary phase protection protein Dps"
"chromosome","NZ_CP027387.1",186396,187142,"+",,"glnH","C6P73_RS01165","WP_000843866.1",248,"MULTISPECIES: glutamine ABC transporter substrate-binding protein GlnH"
"chromosome","NZ_CP027387.1",187281,187940,"+",,"glnP","C6P73_RS01170","WP_001159066.1",219,"glutamine ABC transporter permease GlnP"
"chromosome","NZ_CP027387.1",187937,188659,"+",,"glnQ","C6P73_RS01175","WP_000569080.1",240,"MULTISPECIES: glutamine ABC transporter ATP-binding protein GlnQ"
"chromosome","NZ_CP027387.1",188776,191001,"+",,"ybiO","C6P73_RS01180","WP_032341509.1",741,"mechanosensitive channel protein"
"chromosome","NZ_CP027387.1",190998,191924,"-",,"rlmF","C6P73_RS01185","WP_001275941.1",308,"MULTISPECIES: 23S rRNA (adenine(1618)-N(6))-methyltransferase RlmF"
"chromosome","NZ_CP027387.1",192200,192460,"+",,,"C6P73_RS30980","WP_000710619.1",86,"MULTISPECIES: DUF1471 domain-containing protein"
"chromosome","NZ_CP027387.1",192724,195006,"+",,,"C6P73_RS01195","WP_000430039.1",760,"catecholate siderophore receptor Fiu"
"chromosome","NZ_CP027387.1",195048,195725,"+",,"ybiX","C6P73_RS01200","WP_000990177.1",225,"MULTISPECIES: PKHD-type hydroxylase YbiX"
"chromosome","NZ_CP027387.1",195799,196065,"+",,"ybiI","C6P73_RS01205","WP_000146346.1",88,"C4-type zinc finger protein YbiI"
"chromosome","NZ_CP027387.1",196330,196590,"+",,,"C6P73_RS01210","WP_000849301.1",86,"MULTISPECIES: DUF1471 domain-containing protein"
"chromosome","NZ_CP027387.1",196860,197840,"+",,,"C6P73_RS01220","WP_000399685.1",326,"MULTISPECIES: IS110-like element IS621 family transposase"
"chromosome","NZ_CP027387.1",198100,198582,"-",,"ybiA","C6P73_RS01225","WP_001145128.1",160,"MULTISPECIES: N-glycosidase YbiA"
"chromosome","NZ_CP027387.1",198702,200852,"+",,"dinG","C6P73_RS01235","WP_001218655.1",716,"MULTISPECIES: ATP-dependent DNA helicase DinG"
"chromosome","NZ_CP027387.1",200880,201842,"+",,"ybiB","C6P73_RS01240","WP_000386551.1",320,"MULTISPECIES: DNA-binding protein YbiB"
"chromosome","NZ_CP027387.1",201983,203068,"+",,,"C6P73_RS01245","WP_000443534.1",361,"MULTISPECIES: hydroxycarboxylate dehydrogenase HcXB"
"chromosome","NZ_CP027387.1",203299,204663,"-",,"rhlE","C6P73_RS01250","WP_000007094.1",454,"ATP-dependent RNA helicase RhlE"
"chromosome","NZ_CP027387.1",204892,205563,"+",,"cecR","C6P73_RS01255","WP_001296991.1",223,"MULTISPECIES: DNA-binding transcriptional regulator CecR"
"chromosome","NZ_CP027387.1",205566,206561,"+",,"hlyD","C6P73_RS01260","WP_001296990.1",331,"MULTISPECIES: secretion protein HlyD"
"chromosome","NZ_CP027387.1",206554,208290,"+",,,"C6P73_RS01265","WP_000996091.1",578,"MULTISPECIES: ABC transporter ATP-binding protein"
