#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
chromosome,NZ_CP027442.1,25188,25685,-,,paaD,MJ69_RS00105,WP_001189197.1,165,MULTISPECIES: phenylacetate degradation protein PaaD
chromosome,NZ_CP027442.1,25700,26446,-,,paaC,MJ69_RS00110,WP_001072847.1,248,phenylacetate-CoA oxygenase subunit PaaC
chromosome,NZ_CP027442.1,26455,26742,-,,,MJ69_RS00115,WP_000073393.1,95,"MULTISPECIES: 1,2-phenylacetyl-CoA epoxidase subunit B"
chromosome,NZ_CP027442.1,26754,27683,-,,paaA,MJ69_RS00120,WP_000191073.1,309,"MULTISPECIES: 1,2-phenylacetyl-CoA epoxidase subunit A"
chromosome,NZ_CP027442.1,27968,30013,+,,,MJ69_RS00125,WP_001186481.1,681,MULTISPECIES: phenylacetic acid degradation bifunctional protein PaaZ
chromosome,NZ_CP027442.1,30261,32534,+,,tynA,MJ69_RS00130,WP_000535449.1,757,primary-amine oxidase
chromosome,NZ_CP027442.1,32593,34092,-,,,MJ69_RS00135,WP_000138615.1,499,MULTISPECIES: phenylacetaldehyde dehydrogenase
chromosome,NZ_CP027442.1,34328,35233,+,,feaR,MJ69_RS00140,WP_001067509.1,301,MULTISPECIES: transcriptional regulator FeaR
chromosome,NZ_CP027442.1,35405,35731,-,,,MJ69_RS00145,WP_001341369.1,108,MULTISPECIES: YdbL family protein
chromosome,NZ_CP027442.1,35739,35924,-,,,MJ69_RS00150,WP_000698141.1,61,MULTISPECIES: YnbE family lipoprotein
chromosome,NZ_CP027442.1,35921,38560,-,,,MJ69_RS00155,WP_000900974.1,879,MULTISPECIES: YdbH family protein
chromosome,NZ_CP027442.1,38768,39757,+,,ldhA,MJ69_RS00160,WP_000762229.1,329,MULTISPECIES: D-lactate dehydrogenase
chromosome,NZ_CP027442.1,39868,40290,+,,hslJ,MJ69_RS00165,WP_001295716.1,140,MULTISPECIES: heat shock protein HslJ
chromosome,NZ_CP027442.1,40287,40553,-,,,MJ69_RS00170,WP_001295715.1,88,MULTISPECIES: DUF333 domain-containing protein
chromosome,NZ_CP027442.1,40827,44351,+,,nifJ,MJ69_RS00175,WP_000628170.1,1174,pyruvate:ferredoxin (flavodoxin) oxidoreductase
chromosome,NZ_CP027442.1,44718,45851,+,,ompN,MJ69_RS00185,WP_000837924.1,377,MULTISPECIES: porin OmpN
chromosome,NZ_CP027442.1,45992,46426,+,,uspF,MJ69_RS00190,WP_001295593.1,144,MULTISPECIES: universal stress protein UspF
chromosome,NZ_CP027442.1,47007,47648,-,,,MJ69_RS00195,WP_001143784.1,213,MULTISPECIES: DUF1076 domain-containing protein
chromosome,NZ_CP027442.1,47730,48359,-,,,MJ69_RS00200,WP_001443810.1,209,DUF1076 domain-containing protein
chromosome,NZ_CP027442.1,48432,49007,-,,,MJ69_RS00205,WP_001131659.1,191,DUF1076 domain-containing protein
chromosome,NZ_CP027442.1,49120,49389,-,,,MJ69_RS00210,WP_001023992.1,89,phage tail fiber C-terminal domain-containing protein
chromosome,NZ_CP027442.1,49391,50704,-,,,MJ69_RS00215,WP_000268838.1,437,prophage tail fiber N-terminal domain-containing protein
chromosome,NZ_CP027442.1,50769,51368,-,,,MJ69_RS00220,WP_001230550.1,199,Ail/Lom family outer membrane beta-barrel protein
chromosome,NZ_CP027442.1,51439,54936,-,,,MJ69_RS00225,WP_000515042.1,1165,host specificity protein J
chromosome,NZ_CP027442.1,55070,55597,+,,,MJ69_RS00230,WP_000649829.1,175,MULTISPECIES: superoxide dismutase family protein
chromosome,NZ_CP027442.1,55788,56420,-,,,MJ69_RS00240,WP_064732755.1,210,tail assembly protein
chromosome,NZ_CP027442.1,56366,57109,-,,,MJ69_RS00245,WP_000194763.1,247,phage tail protein
chromosome,NZ_CP027442.1,57120,57818,-,,,MJ69_RS00250,WP_001152159.1,232,phage minor tail protein L
chromosome,NZ_CP027442.1,57818,58159,-,,,MJ69_RS00255,WP_000807964.1,113,phage tail protein
chromosome,NZ_CP027442.1,58152,61394,-,,,MJ69_RS00260,WP_106907350.1,1080,phage tail tape measure protein
chromosome,NZ_CP027442.1,61442,61651,-,,,MJ69_RS00265,WP_001513217.1,69,MULTISPECIES: DUF4035 domain-containing protein
chromosome,NZ_CP027442.1,61747,62121,-,,,MJ69_RS00270,WP_001030063.1,124,MULTISPECIES: tail assembly protein
chromosome,NZ_CP027442.1,62127,62843,-,,,MJ69_RS00275,WP_032325206.1,238,tail protein
chromosome,NZ_CP027442.1,62909,63253,-,,,MJ69_RS00280,WP_000133388.1,114,MULTISPECIES: DUF3168 domain-containing protein
chromosome,NZ_CP027442.1,63250,63696,-,,,MJ69_RS00285,WP_000573391.1,148,MULTISPECIES: HK97 gp10 family phage protein
chromosome,NZ_CP027442.1,63693,64043,-,,,MJ69_RS00290,WP_001007905.1,116,MULTISPECIES: phage head closure protein
chromosome,NZ_CP027442.1,64054,64380,-,,,MJ69_RS00295,WP_000125984.1,108,MULTISPECIES: phage gp6-like head-tail connector protein
chromosome,NZ_CP027442.1,66907,67128,-,,,MJ69_RS00305,WP_001063025.1,73,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,67173,69110,-,,,MJ69_RS00310,WP_024220401.1,645,phage major capsid protein
chromosome,NZ_CP027442.1,69174,70835,-,,,MJ69_RS00315,WP_001399867.1,553,terminase large subunit
chromosome,NZ_CP027442.1,70832,71395,-,,,MJ69_RS00320,WP_000958380.1,187,terminase small subunit
chromosome,NZ_CP027442.1,71684,72049,-,,,MJ69_RS00330,WP_000829192.1,121,MULTISPECIES: HNH endonuclease
chromosome,NZ_CP027442.1,72091,72291,+,,,MJ69_RS00335,WP_000095744.1,66,MULTISPECIES: YlcI/YnfO family protein
chromosome,NZ_CP027442.1,72423,72749,-,,,MJ69_RS00340,WP_000828070.1,108,MULTISPECIES: TonB family protein
chromosome,NZ_CP027442.1,73150,73335,-,,,MJ69_RS31825,WP_012817877.1,61,membrane protein
chromosome,NZ_CP027442.1,73558,73689,-,,,MJ69_RS31835,WP_001280923.1,43,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,73784,74479,-,,,MJ69_RS00360,WP_000661712.1,231,MULTISPECIES: phage antirepressor protein
chromosome,NZ_CP027442.1,74753,75286,-,,,MJ69_RS00365,WP_000992086.1,177,lysozyme
chromosome,NZ_CP027442.1,75337,75681,-,,,MJ69_RS00370,WP_000731221.1,114,YdfR family protein
chromosome,NZ_CP027442.1,75686,75901,-,,,MJ69_RS00375,WP_000284522.1,71,class II holin family protein
chromosome,NZ_CP027442.1,76051,77904,-,,,MJ69_RS00380,WP_000143077.1,617,SASA family carbohydrate esterase
chromosome,NZ_CP027442.1,78479,78910,-,,,MJ69_RS00390,WP_000466957.1,143,tellurite resistance TerB family protein
chromosome,NZ_CP027442.1,79472,80026,-,,,MJ69_RS00405,WP_000640158.1,184,DUF1133 family protein
chromosome,NZ_CP027442.1,80023,80313,-,,,MJ69_RS00410,WP_000247761.1,96,DUF1364 domain-containing protein
chromosome,NZ_CP027442.1,80313,80912,-,,,MJ69_RS00415,WP_000940319.1,199,MULTISPECIES: DUF1367 family protein
chromosome,NZ_CP027442.1,81412,82803,+,,,MJ69_RS00420,WP_000138556.1,463,ATP-binding protein
chromosome,NZ_CP027442.1,82803,83792,+,,,MJ69_RS00425,WP_000016656.1,329,hypothetical protein
chromosome,NZ_CP027442.1,83760,84911,-,,dcm,MJ69_RS00430,WP_001100703.1,383,DNA cytosine methyltransferase
chromosome,NZ_CP027442.1,85343,85588,-,,,MJ69_RS00435,WP_000365100.1,81,hypothetical protein
chromosome,NZ_CP027442.1,85667,85828,-,,,MJ69_RS00440,WP_000208018.1,53,hypothetical protein
chromosome,NZ_CP027442.1,85839,86102,-,,,MJ69_RS00445,WP_000224233.1,87,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,86104,86268,-,,,MJ69_RS00450,WP_042350895.1,54,MULTISPECIES: DUF4014 family protein
chromosome,NZ_CP027442.1,86354,86566,-,,,MJ69_RS00455,WP_000935420.1,70,hypothetical protein
chromosome,NZ_CP027442.1,86672,87094,-,,,MJ69_RS00460,WP_001141110.1,140,DUF977 family protein
chromosome,NZ_CP027442.1,87110,87871,-,,,MJ69_RS00465,WP_000450712.1,253,DUF1627 domain-containing protein
chromosome,NZ_CP027442.1,87894,88640,-,,,MJ69_RS00470,WP_000788980.1,248,MULTISPECIES: ATP-binding protein
chromosome,NZ_CP027442.1,88647,89435,-,,,MJ69_RS00475,WP_001304174.1,262,hypothetical protein
chromosome,NZ_CP027442.1,89513,89935,-,,,MJ69_RS00480,WP_000693803.1,140,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,89932,90186,-,,,MJ69_RS00485,WP_001072342.1,84,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,90266,90685,+,,,MJ69_RS00490,WP_000233319.1,139,MULTISPECIES: helix-turn-helix domain-containing protein
chromosome,NZ_CP027442.1,90928,91107,+,,,MJ69_RS00500,WP_001326317.1,59,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,91118,91273,+,,,MJ69_RS00505,WP_001169151.1,51,MULTISPECIES: YdaF family protein
chromosome,NZ_CP027442.1,91270,91758,-,,,MJ69_RS00510,WP_001312793.1,162,MULTISPECIES: superinfection exclusion protein B
chromosome,NZ_CP027442.1,92200,92421,+,,kilR,MJ69_RS00520,WP_000560223.1,73,MULTISPECIES: killing protein KilR
chromosome,NZ_CP027442.1,92421,92591,+,,,MJ69_RS00525,WP_001352098.1,56,"MULTISPECIES: conserved protein, Rac prophage"
chromosome,NZ_CP027442.1,92666,92941,+,,,MJ69_RS00530,WP_001344816.1,91,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,93043,95643,+,,recE,MJ69_RS00535,WP_000105140.1,866,MULTISPECIES: exodeoxyribonuclease VIII
chromosome,NZ_CP027442.1,95636,96445,+,,recT,MJ69_RS00540,WP_000166313.1,269,MULTISPECIES: recombination protein RecT
chromosome,NZ_CP027442.1,96501,96650,+,,ralR,MJ69_RS00545,WP_001443846.1,49,MULTISPECIES: type I toxin-antitoxin system endodeoxyribonuclease toxin RalR
chromosome,NZ_CP027442.1,96688,96876,+,,,MJ69_RS00550,WP_001302840.1,62,MULTISPECIES: DUF1187 family protein
chromosome,NZ_CP027442.1,96976,97191,+,,xisR,MJ69_RS00555,WP_000079604.1,71,MULTISPECIES: excisionase XisR
chromosome,NZ_CP027442.1,97193,98428,+,,,MJ69_RS00560,WP_000040839.1,411,MULTISPECIES: DUF3596 domain-containing protein
chromosome,NZ_CP027442.1,98480,99415,+,,ttcA,MJ69_RS00565,WP_001157407.1,311,MULTISPECIES: tRNA 2-thiocytidine(32) synthetase TtcA
chromosome,NZ_CP027442.1,99544,100917,-,,dbpA,MJ69_RS00570,WP_032323876.1,457,ATP-dependent RNA helicase DbpA
chromosome,NZ_CP027442.1,101395,102378,-,,zntB,MJ69_RS00580,WP_000387388.1,327,MULTISPECIES: zinc transporter ZntB
chromosome,NZ_CP027442.1,102633,103865,+,,dgcM,MJ69_RS00585,WP_000628065.1,410,MULTISPECIES: diguanylate cyclase DgcM
chromosome,NZ_CP027442.1,103886,104449,-,,smrA,MJ69_RS00590,WP_001046821.1,187,MULTISPECIES: DNA endonuclease SmrA
chromosome,NZ_CP027442.1,104779,105687,-,,,MJ69_RS00595,WP_000885467.1,302,MULTISPECIES: LysR family transcriptional regulator
chromosome,NZ_CP027442.1,105863,107173,+,,,MJ69_RS00600,WP_000444947.1,436,p-aminobenzoyl-glutamate hydrolase subunit AbgA
chromosome,NZ_CP027442.1,107173,108618,+,,,MJ69_RS00605,WP_001156471.1,481,MULTISPECIES: p-aminobenzoyl-glutamate hydrolase subunit AbgB
chromosome,NZ_CP027442.1,108655,110181,+,,abgT,MJ69_RS00615,WP_000062967.1,508,MULTISPECIES: p-aminobenzoyl-glutamate transporter
chromosome,NZ_CP027442.1,110192,110707,+,,,MJ69_RS00620,WP_000945026.1,171,methylated-DNA-
chromosome,NZ_CP027442.1,110902,111654,+,,fnr,MJ69_RS00625,WP_000611911.1,250,MULTISPECIES: fumarate/nitrate reduction transcriptional regulator Fnr
chromosome,NZ_CP027442.1,111806,112756,+,,uspE,MJ69_RS00630,WP_001262123.1,316,MULTISPECIES: universal stress protein UspE
chromosome,NZ_CP027442.1,112806,113063,-,,,MJ69_RS00635,WP_000605090.1,85,MULTISPECIES: DUF2534 family protein
chromosome,NZ_CP027442.1,113307,114338,+,,ynaI,MJ69_RS00640,WP_000559900.1,343,MULTISPECIES: low conductance mechanosensitive channel YnaI
chromosome,NZ_CP027442.1,114389,116002,-,,,MJ69_RS00645,WP_000683007.1,537,murein tripeptide ABC transporter substrate-binding protein MppA
chromosome,NZ_CP027442.1,117377,118297,+,,,MJ69_RS00655,WP_001342057.1,306,alpha/beta hydrolase
chromosome,NZ_CP027442.1,118297,119229,+,,,MJ69_RS00660,WP_000680603.1,310,alpha/beta hydrolase
chromosome,NZ_CP027442.1,119247,119885,+,,,MJ69_RS00665,WP_001344821.1,212,MULTISPECIES: SDR family oxidoreductase
chromosome,NZ_CP027442.1,120194,120922,+,,mpaA,MJ69_RS00670,WP_000217817.1,242,MULTISPECIES: murein tripeptide amidase MpaA
chromosome,NZ_CP027442.1,120897,121862,-,,,MJ69_RS00675,WP_001342059.1,321,L-Ala-D/L-Glu epimerase
chromosome,NZ_CP027442.1,121981,122487,+,,,MJ69_RS00680,WP_000084384.1,168,MULTISPECIES: thiol peroxidase
chromosome,NZ_CP027442.1,122531,124072,-,,tyrR,MJ69_RS00685,WP_001296763.1,513,MULTISPECIES: transcriptional regulator TyrR
chromosome,NZ_CP027442.1,124220,125281,-,,,MJ69_RS00690,WP_000138717.1,353,MULTISPECIES: TIGR01620 family protein
chromosome,NZ_CP027442.1,125278,126675,-,,,MJ69_RS00695,WP_000825784.1,465,MULTISPECIES: YcjX family protein
chromosome,NZ_CP027442.1,126830,127828,+,,,MJ69_RS00700,WP_000075377.1,332,MULTISPECIES: LacI family DNA-binding transcriptional regulator
chromosome,NZ_CP027442.1,127939,128844,-,,ompG,MJ69_RS00705,WP_000735257.1,301,MULTISPECIES: monomeric porin OmpG
chromosome,NZ_CP027442.1,128889,129971,-,,ugpC,MJ69_RS00710,WP_000057977.1,360,MULTISPECIES: ABC transporter ATP-binding protein
chromosome,NZ_CP027442.1,129985,130644,-,,pgmB,MJ69_RS00715,WP_000775799.1,219,MULTISPECIES: beta-phosphoglucomutase
chromosome,NZ_CP027442.1,130641,132908,-,,ycjT,MJ69_RS00720,WP_000198012.1,755,MULTISPECIES: kojibiose phosphorylase
chromosome,NZ_CP027442.1,132905,133960,-,,,MJ69_RS00725,WP_001299974.1,351,MULTISPECIES: Gfo/Idh/MocA family oxidoreductase
chromosome,NZ_CP027442.1,133970,134758,-,,,MJ69_RS00730,WP_000690239.1,262,sugar phosphate isomerase/epimerase
chromosome,NZ_CP027442.1,134776,135828,-,,,MJ69_RS00735,WP_000737339.1,350,MULTISPECIES: zinc-binding alcohol dehydrogenase
chromosome,NZ_CP027442.1,135859,136701,-,,,MJ69_RS00740,WP_000224659.1,280,MULTISPECIES: carbohydrate ABC transporter permease
chromosome,NZ_CP027442.1,136688,137569,-,,,MJ69_RS00745,WP_001080790.1,293,MULTISPECIES: sugar ABC transporter permease
chromosome,NZ_CP027442.1,137590,138882,-,,,MJ69_RS00750,WP_000597458.1,430,MULTISPECIES: carbohydrate ABC transporter substrate-binding protein
chromosome,NZ_CP027442.1,140787,141101,-,,pspE,MJ69_RS00760,WP_000473109.1,104,MULTISPECIES: thiosulfate sulfurtransferase PspE
chromosome,NZ_CP027442.1,141176,141397,-,,pspD,MJ69_RS00765,WP_001295585.1,73,MULTISPECIES: phage shock protein PspD
chromosome,NZ_CP027442.1,141406,141765,-,,pspC,MJ69_RS00770,WP_000907382.1,119,MULTISPECIES: envelope stress response membrane protein PspC
chromosome,NZ_CP027442.1,141765,141989,-,,pspB,MJ69_RS00775,WP_001274963.1,74,MULTISPECIES: envelope stress response membrane protein PspB
chromosome,NZ_CP027442.1,142043,142711,-,,pspA,MJ69_RS00780,WP_000511025.1,222,MULTISPECIES: phage shock protein PspA
chromosome,NZ_CP027442.1,142878,143855,+,,pspF,MJ69_RS00785,WP_000852835.1,325,MULTISPECIES: phage shock protein operon transcriptional activator
chromosome,NZ_CP027442.1,143975,145240,-,,,MJ69_RS00790,WP_000069226.1,421,MULTISPECIES: 4-aminobutyrate transaminase
chromosome,NZ_CP027442.1,145278,146558,-,,,MJ69_RS00795,WP_000134843.1,426,MULTISPECIES: gamma-glutamylputrescine oxidase
chromosome,NZ_CP027442.1,146560,148047,-,,puuC,MJ69_RS00800,WP_001009154.1,495,aldehyde dehydrogenase PuuC
chromosome,NZ_CP027442.1,148322,148879,-,,puuR,MJ69_RS00810,WP_001278727.1,185,MULTISPECIES: HTH-type transcriptional regulator PuuR
chromosome,NZ_CP027442.1,148906,149670,-,,puuD,MJ69_RS00815,WP_001307158.1,254,MULTISPECIES: gamma-glutamyl-gamma-aminobutyrate hydrolase
chromosome,NZ_CP027442.1,149882,151300,+,,,MJ69_RS00820,WP_001296746.1,472,MULTISPECIES: glutamate-putrescine ligase
chromosome,NZ_CP027442.1,151449,151613,+,,,MJ69_RS31840,WP_120795382.1,54,MULTISPECIES: protein YmjE
chromosome,NZ_CP027442.1,151603,152988,+,,puuP,MJ69_RS00825,WP_001342099.1,461,putrescine/proton symporter PuuP
chromosome,NZ_CP027442.1,153122,153367,+,,,MJ69_RS00830,WP_001015110.1,81,MULTISPECIES: YmjA family protein
chromosome,NZ_CP027442.1,153680,155323,+,,sapA,MJ69_RS00840,WP_001250213.1,547,MULTISPECIES: peptide ABC transporter substrate-binding protein SapA
chromosome,NZ_CP027442.1,155320,156285,+,,sapB,MJ69_RS00845,WP_000583277.1,321,MULTISPECIES: peptide ABC transporter permease SapB
chromosome,NZ_CP027442.1,156272,157162,+,,sapC,MJ69_RS00850,WP_001146163.1,296,MULTISPECIES: peptide ABC transporter permease SapC
chromosome,NZ_CP027442.1,157162,158154,+,,sapD,MJ69_RS00855,WP_001128858.1,330,MULTISPECIES: peptide ABC transporter ATP-binding protein SapD
chromosome,NZ_CP027442.1,158156,158962,+,,sapF,MJ69_RS00860,WP_000573407.1,268,MULTISPECIES: peptide ABC transporter ATP-binding protein SapF
chromosome,NZ_CP027442.1,159030,159383,+,,,MJ69_RS00865,WP_000968850.1,117,MULTISPECIES: DUF559 domain-containing protein
chromosome,NZ_CP027442.1,159751,160539,+,,fabI,MJ69_RS00870,WP_000506490.1,262,MULTISPECIES: enoyl-ACP reductase FabI
chromosome,NZ_CP027442.1,161881,163815,+,,rnb,MJ69_RS00880,WP_000484968.1,644,exoribonuclease II
chromosome,NZ_CP027442.1,164050,166035,+,,pdeR,MJ69_RS00890,WP_000859947.1,661,cyclic di-GMP phosphodiesterase
chromosome,NZ_CP027442.1,166183,166356,+,,,MJ69_RS00895,WP_001288368.1,57,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,166446,167195,+,,,MJ69_RS00900,WP_001088621.1,249,MULTISPECIES: DeoR/GlpR transcriptional regulator
chromosome,NZ_CP027442.1,167464,167682,+,,osmB,MJ69_RS00905,WP_000498253.1,72,MULTISPECIES: osmotically-inducible lipoprotein OsmB
chromosome,NZ_CP027442.1,167808,168134,-,,yciH,MJ69_RS00910,WP_001295580.1,108,MULTISPECIES: stress response translation initiation inhibitor YciH
chromosome,NZ_CP027442.1,168134,168871,-,,pyrF,MJ69_RS00915,WP_000176278.1,245,MULTISPECIES: orotidine-5\\'-phosphate decarboxylase
chromosome,NZ_CP027442.1,169063,170232,-,,lapB,MJ69_RS00920,WP_000891353.1,389,MULTISPECIES: lipopolysaccharide assembly protein LapB
chromosome,NZ_CP027442.1,170239,170547,-,,lapA,MJ69_RS00925,WP_000876286.1,102,MULTISPECIES: lipopolysaccharide assembly protein LapA
chromosome,NZ_CP027442.1,170696,171460,-,,pgpB,MJ69_RS00930,WP_001256538.1,254,MULTISPECIES: phosphatidylglycerophosphatase B
chromosome,NZ_CP027442.1,171630,172220,+,,ribA,MJ69_RS00935,WP_001176295.1,196,MULTISPECIES: GTP cyclohydrolase II
chromosome,NZ_CP027442.1,172284,174959,-,,acnA,MJ69_RS00940,WP_000099519.1,891,aconitate hydratase AcnA
chromosome,NZ_CP027442.1,175123,175218,-,,,MJ69_RS31845,WP_001310756.1,31,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,175332,175499,-,,,MJ69_RS00950,WP_001297116.1,55,MULTISPECIES: hypothetical protein
chromosome,NZ_CP027442.1,175502,175630,-,,,MJ69_RS00955,WP_001295577.1,42,MULTISPECIES: YmiA family putative membrane protein
chromosome,NZ_CP027442.1,175961,176935,-,,cysB,MJ69_RS00960,WP_000776253.1,324,MULTISPECIES: HTH-type transcriptional regulator CysB
chromosome,NZ_CP027442.1,177145,179742,-,,topA,MJ69_RS00970,WP_001297122.1,865,MULTISPECIES: type I DNA topoisomerase
chromosome,NZ_CP027442.1,180122,180373,+,,,MJ69_RS00980,WP_001031530.1,83,MULTISPECIES: YciN family protein
chromosome,NZ_CP027442.1,180409,181458,-,,sohB,MJ69_RS00985,WP_000422045.1,349,MULTISPECIES: protease SohB
chromosome,NZ_CP027442.1,181678,182436,+,,,MJ69_RS00990,WP_000559281.1,252,MULTISPECIES: YciK family oxidoreductase
chromosome,NZ_CP027442.1,182433,183023,+,,cobO,MJ69_RS00995,WP_106907351.1,196,"cob(I)yrinic acid a,c-diamide adenosyltransferase"
chromosome,NZ_CP027442.1,183063,183935,-,,rluB,MJ69_RS01000,WP_001291216.1,290,MULTISPECIES: 23S rRNA pseudouridine(2605) synthase RluB
chromosome,NZ_CP027442.1,184036,184656,-,,,MJ69_RS01005,WP_001342101.1,206,threonylcarbamoyl-AMP synthase
chromosome,NZ_CP027442.1,184653,185534,-,,,MJ69_RS01010,WP_001285661.1,293,MULTISPECIES: 5\\'-3\\' exoribonuclease
chromosome,NZ_CP027442.1,185672,185716,+,,trpL,MJ69_RS01015,WP_001700591.1,14,MULTISPECIES: trp operon leader peptide
chromosome,NZ_CP027442.1,185808,187370,+,,trpE,MJ69_RS01020,WP_001194584.1,520,anthranilate synthase component I
chromosome,NZ_CP027442.1,187370,188965,+,,trpD,MJ69_RS01025,WP_032323871.1,531,bifunctional anthranilate synthase glutamate amidotransferase component TrpG/anthranilate phosphoribosyltransferase TrpD
chromosome,NZ_CP027442.1,188969,190327,+,,trpCF,MJ69_RS01030,WP_001342102.1,452,bifunctional indole-3-glycerol-phosphate synthase TrpC/phosphoribosylanthranilate isomerase TrpF
chromosome,NZ_CP027442.1,190339,191532,+,,trpB,MJ69_RS01035,WP_000209520.1,397,MULTISPECIES: tryptophan synthase subunit beta
chromosome,NZ_CP027442.1,191532,192338,+,,trpA,MJ69_RS01040,WP_000443067.1,268,MULTISPECIES: tryptophan synthase subunit alpha
chromosome,NZ_CP027442.1,192719,192898,+,,,MJ69_RS01045,WP_000807651.1,59,MULTISPECIES: general stress protein
chromosome,NZ_CP027442.1,192984,193484,+,,,MJ69_RS01050,WP_001056491.1,166,MULTISPECIES: ferritin-like domain-containing protein
chromosome,NZ_CP027442.1,193530,194036,+,,,MJ69_RS01055,WP_001079509.1,168,MULTISPECIES: ferritin-like domain-containing protein
chromosome,NZ_CP027442.1,194538,194756,+,,,MJ69_RS01065,WP_000147167.1,72,hypothetical protein
chromosome,NZ_CP027442.1,197519,198109,-,,espM1,MJ69_RS01085,WP_001144877.1,196,T3SS effector guanine nucleotide exchange factor EspM1
chromosome,NZ_CP027442.1,198293,198940,+,,nleG,MJ69_RS01090,WP_001303944.1,215,T3SS effector E3 ubiquitin-protein ligase NleG
chromosome,NZ_CP027442.1,199077,199223,-,,,MJ69_RS01095,WP_001414184.1,48,hypothetical protein
chromosome,NZ_CP027442.1,199651,199929,+,,,MJ69_RS01100,WP_001303943.1,92,hypothetical protein
chromosome,NZ_CP027442.1,201097,201666,-,,nleF,MJ69_RS01110,WP_000938103.1,189,T3SS effector caspase inhibitor NleF
chromosome,NZ_CP027442.1,201732,202643,-,,nleH1-2,MJ69_RS01115,WP_000950979.1,303,type III secretion system effector kinase NleH1-2
chromosome,NZ_CP027442.1,202750,202872,-,,,MJ69_RS01120,WP_106409364.1,40,phage tail fiber C-terminal domain-containing protein
chromosome,NZ_CP027442.1,206818,207087,-,,,MJ69_RS01145,WP_001023357.1,89,phage tail fiber C-terminal domain-containing protein
chromosome,NZ_CP027442.1,207148,207825,+,,,MJ69_RS01150,WP_001339397.1,225,MULTISPECIES: IS66 family insertion sequence hypothetical protein
