#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP027352.1",13124,13477,"+",,,"AYN42_RS00100","WP_000752994.1",117,"MULTISPECIES: tail attachment protein"
"chromosome","NZ_CP027352.1",14357,14449,"+",,,"AYN42_RS31080","WP_137414698.1",30,"hypothetical protein"
"chromosome","NZ_CP027352.1",14457,15209,"+",,,"AYN42_RS00115","WP_106875216.1",250,"phage tail protein"
"chromosome","NZ_CP027352.1",15223,15645,"+",,,"AYN42_RS00120","WP_000479045.1",140,"phage minor tail protein G"
"chromosome","NZ_CP027352.1",15672,16085,"+",,,"AYN42_RS00125","WP_000533440.1",137,"MULTISPECIES: phage tail assembly protein T"
"chromosome","NZ_CP027352.1",16066,18678,"+",,,"AYN42_RS00130","WP_106875217.1",870,"phage tail tape measure protein"
"chromosome","NZ_CP027352.1",18675,19004,"+",,,"AYN42_RS00135","WP_000847298.1",109,"MULTISPECIES: phage tail protein"
"chromosome","NZ_CP027352.1",19004,19702,"+",,,"AYN42_RS00140","WP_001357740.1",232,"MULTISPECIES: phage minor tail protein L"
"chromosome","NZ_CP027352.1",19713,20456,"+",,,"AYN42_RS00145","WP_000194802.1",247,"phage tail protein"
"chromosome","NZ_CP027352.1",20402,21034,"+",,,"AYN42_RS00150","WP_133253573.1",210,"tail assembly protein"
"chromosome","NZ_CP027352.1",21280,24756,"+",,,"AYN42_RS00155","WP_000515131.1",1158,"host specificity protein J"
"chromosome","NZ_CP027352.1",24825,25448,"+",,,"AYN42_RS00160","WP_001456919.1",207,"Ail/Lom family outer membrane beta-barrel protein"
"chromosome","NZ_CP027352.1",25513,26826,"+",,,"AYN42_RS00165","WP_000279009.1",437,"tail fiber protein"
"chromosome","NZ_CP027352.1",26828,27097,"+",,,"AYN42_RS00170","WP_001023433.1",89,"phage tail protein"
"chromosome","NZ_CP027352.1",27208,27285,"+",,,"AYN42_RS31085","WP_122988840.1",25,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",27500,28513,"+",,,"AYN42_RS00180","WP_122993102.1",337,"MULTISPECIES: peptidase M85"
"chromosome","NZ_CP027352.1",28884,29198,"-",,,"AYN42_RS00190","WP_016241229.1",104,"MULTISPECIES: DinI-like family protein"
"chromosome","NZ_CP027352.1",29634,30790,"+",,,"AYN42_RS00200","WP_085948186.1",385,"MULTISPECIES: IS3 family transposase"
"chromosome","NZ_CP027352.1",30787,31851,"-",,,"AYN42_RS00205","WP_000877010.1",354,"DUF3596 domain-containing protein"
"chromosome","NZ_CP027352.1",32106,32783,"+",,,"AYN42_RS00215","WP_001339397.1",225,"MULTISPECIES: IS66 family insertion sequence hypothetical protein"
"chromosome","NZ_CP027352.1",32783,33130,"+",,"tnpB","AYN42_RS00220","WP_000624622.1",115,"MULTISPECIES: IS66 family insertion sequence element accessory protein TnpB"
"chromosome","NZ_CP027352.1",33150,34721,"+",,,"AYN42_RS00225","WP_000381395.1",523,"MULTISPECIES: IS66 family transposase"
"chromosome","NZ_CP027352.1",34917,37388,"-",,,"AYN42_RS00235","WP_000048369.1",823,"exonuclease"
"chromosome","NZ_CP027352.1",37482,37673,"-",,,"AYN42_RS00240","WP_001083280.1",63,"MULTISPECIES: lysis protein YdfD"
"chromosome","NZ_CP027352.1",37670,37858,"-",,"dicB","AYN42_RS00245","WP_000854559.1",62,"MULTISPECIES: cell division inhibition protein DicB"
"chromosome","NZ_CP027352.1",38345,38920,"-",,,"AYN42_RS00250","WP_000347171.1",191,"hypothetical protein"
"chromosome","NZ_CP027352.1",38922,39077,"-",,,"AYN42_RS00255","WP_000379589.1",51,"MULTISPECIES: DUF1391 family protein"
"chromosome","NZ_CP027352.1",39270,39677,"-",,,"AYN42_RS00260","WP_001003381.1",135,"MULTISPECIES: helix-turn-helix domain-containing protein"
"chromosome","NZ_CP027352.1",39755,39982,"+",,,"AYN42_RS00265","WP_000476993.1",75,"MULTISPECIES: transcriptional regulator"
"chromosome","NZ_CP027352.1",39966,40487,"+",,,"AYN42_RS00270","WP_000705349.1",173,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",40468,41433,"+",,,"AYN42_RS00275","WP_000054507.1",321,"hypothetical protein"
"chromosome","NZ_CP027352.1",41474,41893,"+",,,"AYN42_RS00280","WP_001151195.1",139,"DUF977 family protein"
"chromosome","NZ_CP027352.1",41927,43267,"+",,,"AYN42_RS00285","WP_000589012.1",446,"MULTISPECIES: ISNCY family transposase"
"chromosome","NZ_CP027352.1",43704,44036,"-",,,"AYN42_RS00290","WP_001317460.1",110,"MULTISPECIES: protein flxA"
"chromosome","NZ_CP027352.1",44239,44544,"-",,,"AYN42_RS00295","WP_001326990.1",101,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",44569,44808,"+",,"relB","AYN42_RS00300","WP_000534858.1",79,"MULTISPECIES: type II toxin-antitoxin system antitoxin RelB"
"chromosome","NZ_CP027352.1",44808,45095,"+",,"relE","AYN42_RS00305","WP_000323025.1",95,"MULTISPECIES: type II toxin-antitoxin system mRNA interferase RelE"
"chromosome","NZ_CP027352.1",45167,45322,"+",,"hokD","AYN42_RS00310","WP_000813254.1",51,"MULTISPECIES: type I toxin-antitoxin system toxin HokD"
"chromosome","NZ_CP027352.1",45539,45790,"+",,,"AYN42_RS00315","WP_000980994.1",83,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",45857,46135,"+",,,"AYN42_RS00320","WP_012304870.1",92,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",46137,47186,"+",,,"AYN42_RS00325","WP_001265198.1",349,"MULTISPECIES: DUF968 domain-containing protein"
"chromosome","NZ_CP027352.1",47200,47952,"+",,,"AYN42_RS00330","WP_001047133.1",250,"antitermination protein"
"chromosome","NZ_CP027352.1",48230,48319,"-",,,"AYN42_RS31090","WP_120795389.1",29,"MULTISPECIES: Qin prophage; protein YnfS"
"chromosome","NZ_CP027352.1",48374,48586,"-",,"cspF","AYN42_RS00335","WP_106875218.1",70,"cold shock-like protein CspF"
"chromosome","NZ_CP027352.1",48887,49102,"+",,"cspB","AYN42_RS00340","WP_000066483.1",71,"cold shock-like protein CspB"
"chromosome","NZ_CP027352.1",49856,50071,"+",,"essD","AYN42_RS00345","WP_000839590.1",71,"MULTISPECIES: phage lysis protein EssD"
"chromosome","NZ_CP027352.1",50076,50387,"+",,,"AYN42_RS00350","WP_000189915.1",103,"MULTISPECIES: YdfR family protein"
"chromosome","NZ_CP027352.1",50384,50917,"+",,,"AYN42_RS00355","WP_001092971.1",177,"MULTISPECIES: lysozyme"
"chromosome","NZ_CP027352.1",50914,51411,"+",,,"AYN42_RS00360","WP_001071769.1",165,"MULTISPECIES: DUF2514 domain-containing protein"
"chromosome","NZ_CP027352.1",51774,51986,"+",,"cspI","AYN42_RS00365","WP_000066495.1",70,"MULTISPECIES: cold shock protein CspI"
"chromosome","NZ_CP027352.1",51997,52185,"+",,,"AYN42_RS00370","WP_071524604.1",62,"MULTISPECIES: cold-shock protein"
"chromosome","NZ_CP027352.1",52188,52253,"+",,,"AYN42_RS31095","WP_122134696.1",21,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",52333,52488,"+",,,"AYN42_RS31100","WP_001309517.1",51,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",52660,52833,"+",,,"AYN42_RS00380","WP_001019606.1",57,"MULTISPECIES: addiction module toxin, GnsA/GnsB family"
"chromosome","NZ_CP027352.1",52985,53395,"-",,,"AYN42_RS00385","WP_000035577.1",136,"MULTISPECIES: DUF1398 domain-containing protein"
"chromosome","NZ_CP027352.1",53696,53902,"+",,,"AYN42_RS00395","WP_001031435.1",68,"hypothetical protein"
"chromosome","NZ_CP027352.1",54463,55002,"+",,,"AYN42_RS00400","WP_000421825.1",179,"MULTISPECIES: DUF1441 family protein"
"chromosome","NZ_CP027352.1",55011,57110,"+",,,"AYN42_RS00405","WP_000507036.1",699,"MULTISPECIES: phage terminase large subunit family protein"
"chromosome","NZ_CP027352.1",57107,57319,"+",,,"AYN42_RS00410","WP_001072975.1",70,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",57319,58827,"+",,,"AYN42_RS00415","WP_000985929.1",502,"MULTISPECIES: phage portal protein"
"chromosome","NZ_CP027352.1",58772,60799,"+",,,"AYN42_RS00420","WP_001136588.1",675,"MULTISPECIES: Clp protease ClpP"
"chromosome","NZ_CP027352.1",60886,61209,"+",,,"AYN42_RS00425","WP_001097041.1",107,"MULTISPECIES: DUF2190 family protein"
"chromosome","NZ_CP027352.1",61202,61477,"+",,,"AYN42_RS00430","WP_001283148.1",91,"DNA breaking-rejoining protein"
"chromosome","NZ_CP027352.1",61489,62067,"+",,,"AYN42_RS00435","WP_000677128.1",192,"phage tail protein"
"chromosome","NZ_CP027352.1",62064,62465,"+",,,"AYN42_RS00440","WP_001079398.1",133,"MULTISPECIES: tail protein"
"chromosome","NZ_CP027352.1",62476,63219,"+",,,"AYN42_RS00445","WP_000211132.1",247,"MULTISPECIES: phage tail protein"
"chromosome","NZ_CP027352.1",63280,63666,"+",,,"AYN42_RS00450","WP_001341514.1",128,"MULTISPECIES: phage minor tail protein G"
"chromosome","NZ_CP027352.1",63675,64004,"+",,,"AYN42_RS00455","WP_001161009.1",109,"MULTISPECIES: phage tail assembly protein T"
"chromosome","NZ_CP027352.1",63976,67041,"+",,,"AYN42_RS00460","WP_000372024.1",1021,"MULTISPECIES: phage tail tape measure protein"
"chromosome","NZ_CP027352.1",67041,67370,"+",,,"AYN42_RS00465","WP_000447251.1",109,"MULTISPECIES: phage tail protein"
"chromosome","NZ_CP027352.1",67380,68078,"+",,,"AYN42_RS00470","WP_001152371.1",232,"MULTISPECIES: phage minor tail protein L"
"chromosome","NZ_CP027352.1",68083,68826,"+",,,"AYN42_RS00475","WP_000140707.1",247,"MULTISPECIES: phage tail protein"
"chromosome","NZ_CP027352.1",68724,69371,"+",,,"AYN42_RS00480","WP_000741589.1",215,"MULTISPECIES: tail assembly protein"
"chromosome","NZ_CP027352.1",69432,72845,"+",,,"AYN42_RS00485","WP_000515505.1",1137,"host specificity protein J"
"chromosome","NZ_CP027352.1",72916,73515,"+",,,"AYN42_RS00490","WP_001233114.1",199,"MULTISPECIES: Ail/Lom family outer membrane beta-barrel protein"
"chromosome","NZ_CP027352.1",73580,76540,"+",,,"AYN42_RS00495","WP_001448491.1",986,"membrane protein"
"chromosome","NZ_CP027352.1",76540,77115,"+",,,"AYN42_RS00500","WP_000885616.1",191,"MULTISPECIES: tail fiber assembly protein"
"chromosome","NZ_CP027352.1",77213,77803,"-",,,"AYN42_RS00505","WP_000086514.1",196,"MULTISPECIES: recombinase family protein"
"chromosome","NZ_CP027352.1",78120,78353,"-",,,"AYN42_RS00510","WP_000836768.1",77,"MULTISPECIES: cold shock protein YdfK"
"chromosome","NZ_CP027352.1",78422,78535,"-",,,"AYN42_RS31105","WP_120795384.1",37,"MULTISPECIES: Rac prophage; protein YnaM"
"chromosome","NZ_CP027352.1",79138,80421,"+",,,"AYN42_RS00520","WP_000347482.1",427,"MULTISPECIES: MHS family MFS transporter"
"chromosome","NZ_CP027352.1",82006,82209,"-",,"ydfZ","AYN42_RS00530","WP_000214712.1",67,"MULTISPECIES: putative selenium delivery protein YdfZ"
"chromosome","NZ_CP027352.1",82387,83073,"-",,,"AYN42_RS00535","WP_000215549.1",228,"MULTISPECIES: DNA-binding transcriptional regulator YdfH"
"chromosome","NZ_CP027352.1",83162,83908,"-",,"ydfG","AYN42_RS00540","WP_000636571.1",248,"MULTISPECIES: bifunctional NADP-dependent 3-hydroxy acid dehydrogenase/3-hydroxypropionate dehydrogenase YdfG"
"chromosome","NZ_CP027352.1",84045,86090,"+",,"dcp","AYN42_RS00550","WP_001341522.1",681,"peptidyl-dipeptidase Dcp"
"chromosome","NZ_CP027352.1",86135,86653,"-",,,"AYN42_RS00560","WP_001024559.1",172,"MULTISPECIES: 2-oxo-tetronate isomerase"
"chromosome","NZ_CP027352.1",86929,87321,"+",,"ydeI","AYN42_RS00565","WP_000671731.1",130,"MULTISPECIES: YdeI family stress tolerance OB fold protein"
"chromosome","NZ_CP027352.1",89461,89556,"-",,"mgtS","AYN42_RS00585","WP_000901367.1",31,"MULTISPECIES: protein MgtS"
"chromosome","NZ_CP027352.1",89683,90870,"-",,"ydeE","AYN42_RS00590","WP_001054196.1",395,"MULTISPECIES: efflux MFS transporter YdeE"
"chromosome","NZ_CP027352.1",91065,91964,"+",,"eamA","AYN42_RS00595","WP_000087216.1",299,"MULTISPECIES: O-acetylserine/cysteine exporter"
"chromosome","NZ_CP027352.1",92009,92707,"-",,,"AYN42_RS00600","WP_000577179.1",232,"GntR family transcriptional regulator"
"chromosome","NZ_CP027352.1",92906,93217,"+",,,"AYN42_RS00605","WP_000722571.1",103,"MULTISPECIES: PTS sugar transporter subunit IIB"
"chromosome","NZ_CP027352.1",93332,94654,"+",,,"AYN42_RS00610","WP_001375402.1",440,"PTS sugar transporter subunit IIC"
"chromosome","NZ_CP027352.1",94682,94993,"+",,,"AYN42_RS00615","WP_021569314.1",103,"PTS lactose/cellobiose transporter subunit IIA"
"chromosome","NZ_CP027352.1",95049,96722,"+",,,"AYN42_RS00620","WP_001022772.1",557,"MULTISPECIES: carbohydrate porin"
"chromosome","NZ_CP027352.1",96747,98186,"+",,,"AYN42_RS00625","WP_000012618.1",479,"MULTISPECIES: 6-phospho-beta-glucosidase"
"chromosome","NZ_CP027352.1",98243,98461,"-",,"marB","AYN42_RS00630","WP_000803659.1",72,"MULTISPECIES: multiple antibiotic resistance protein MarB"
"chromosome","NZ_CP027352.1",98493,98876,"-",,"marA","AYN42_RS00635","WP_000091199.1",127,"MULTISPECIES: MDR efflux pump AcrAB transcriptional activator MarA"
"chromosome","NZ_CP027352.1",98896,99330,"-",,"marR","AYN42_RS00640","WP_000843419.1",144,"MULTISPECIES: multiple antibiotic resistance transcriptional regulator MarR"
"chromosome","NZ_CP027352.1",99542,100207,"+",,"marC","AYN42_RS00645","WP_000885033.1",221,"MULTISPECIES: NAAT family transporter MarC"
"chromosome","NZ_CP027352.1",100232,101422,"-",,"ydeA","AYN42_RS00650","WP_000210799.1",396,"MULTISPECIES: L-arabinose MFS transporter"
"chromosome","NZ_CP027352.1",101572,102279,"-",,"yneK","AYN42_RS00655","WP_001341528.1",235,"MULTISPECIES: putative protein YneK"
"chromosome","NZ_CP027352.1",102228,102686,"-",,"yneK","AYN42_RS00660","WP_001323836.1",152,"MULTISPECIES: putative protein YneK"
"chromosome","NZ_CP027352.1",102764,103645,"-",,,"AYN42_RS00665","WP_000366496.1",293,"MULTISPECIES: LysR family transcriptional regulator"
"chromosome","NZ_CP027352.1",103746,105134,"+",,,"AYN42_RS00670","WP_001296740.1",462,"MULTISPECIES: succinate-semialdehyde dehydrogenase"
"chromosome","NZ_CP027352.1",105198,106124,"+",,"glsB","AYN42_RS00675","WP_000257409.1",308,"MULTISPECIES: glutaminase B"
"chromosome","NZ_CP027352.1",106124,106483,"+",,,"AYN42_RS00680","WP_001191027.1",119,"MULTISPECIES: DUF4186 domain-containing protein"
"chromosome","NZ_CP027352.1",106622,108040,"+",,,"AYN42_RS00690","WP_000558044.1",472,"MULTISPECIES: GGDEF domain-containing protein"
"chromosome","NZ_CP027352.1",108267,109718,"+",,,"AYN42_RS00700","WP_000854640.1",483,"tagaturonate reductase"
"chromosome","NZ_CP027352.1",109925,110839,"+",,,"AYN42_RS00710","WP_001341531.1",304,"hypothetical protein"
"chromosome","NZ_CP027352.1",110843,111349,"-",,,"AYN42_RS00715","WP_072097594.1",168,"methyltransferase domain-containing protein"
"chromosome","NZ_CP027352.1",111303,112172,"-",,"lsrF","AYN42_RS00720","WP_000774200.1",289,"3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase"
"chromosome","NZ_CP027352.1",112199,113221,"-",,"lsrB","AYN42_RS00725","WP_000172466.1",340,"MULTISPECIES: autoinducer 2 ABC transporter substrate-binding protein LsrB"
"chromosome","NZ_CP027352.1",113233,114225,"-",,"lsrD","AYN42_RS00730","WP_001222721.1",330,"MULTISPECIES: autoinducer 2 ABC transporter permease LsrD"
"chromosome","NZ_CP027352.1",114225,115253,"-",,"lsrC","AYN42_RS00735","WP_000911171.1",342,"MULTISPECIES: autoinducer 2 ABC transporter permease LsrC"
"chromosome","NZ_CP027352.1",115247,116782,"-",,"lsrA","AYN42_RS00740","WP_001194888.1",511,"autoinducer 2 ABC transporter ATP-binding protein LsrA"
"chromosome","NZ_CP027352.1",117031,117984,"+",,"lsrR","AYN42_RS00745","WP_000154339.1",317,"MULTISPECIES: transcriptional regulator LsrR"
"chromosome","NZ_CP027352.1",125582,125848,"+",,"hipB","AYN42_RS00760","WP_001296726.1",88,"MULTISPECIES: type II toxin-antitoxin system antitoxin HipB"
"chromosome","NZ_CP027352.1",125848,127170,"+",,"hipA","AYN42_RS00765","WP_001125458.1",440,"type II toxin-antitoxin system serine/threonine protein kinase toxin HipA"
"chromosome","NZ_CP027352.1",128122,128685,"+",,,"AYN42_RS00785","WP_001296758.1",187,"MULTISPECIES: fimbrial protein"
"chromosome","NZ_CP027352.1",129046,129756,"+",,,"AYN42_RS00790","WP_001195166.1",236,"MULTISPECIES: fimbria/pilus periplasmic chaperone"
"chromosome","NZ_CP027352.1",129798,132449,"+",,,"AYN42_RS00795","WP_000123648.1",883,"MULTISPECIES: fimbrial biogenesis outer membrane usher protein"
"chromosome","NZ_CP027352.1",132463,132993,"+",,,"AYN42_RS00800","WP_000876763.1",176,"MULTISPECIES: type 1 fimbrial protein"
"chromosome","NZ_CP027352.1",133006,133509,"+",,,"AYN42_RS00805","WP_000825452.1",167,"MULTISPECIES: type 1 fimbrial protein"
"chromosome","NZ_CP027352.1",133568,134482,"+",,,"AYN42_RS00810","WP_000520676.1",304,"MULTISPECIES: fimbrial protein"
"chromosome","NZ_CP027352.1",134812,137091,"+",,"ydeP","AYN42_RS00815","WP_000726678.1",759,"acid resistance putative oxidoreductase YdeP"
"chromosome","NZ_CP027352.1",137339,137536,"+",,"safA","AYN42_RS00820","WP_000543389.1",65,"MULTISPECIES: two-component system connector SafA"
"chromosome","NZ_CP027352.1",137611,138372,"+",,"ydeO","AYN42_RS00825","WP_000060493.1",253,"MULTISPECIES: acid stress response transcriptional regulator YdeO"
"chromosome","NZ_CP027352.1",138774,140456,"+",,,"AYN42_RS00830","WP_001295684.1",560,"MULTISPECIES: sulfatase-like hydrolase/transferase"
"chromosome","NZ_CP027352.1",140508,141665,"+",,,"AYN42_RS00835","WP_001345364.1",385,"anaerobic sulfatase maturase"
"chromosome","NZ_CP027352.1",141631,141753,"-",,,"AYN42_RS31110","WP_122989402.1",40,"hypothetical protein"
"chromosome","NZ_CP027352.1",141956,143641,"+",,,"AYN42_RS00840","WP_000628552.1",561,"ABC transporter ATP-binding protein/permease"
"chromosome","NZ_CP027352.1",143679,146051,"+",,,"AYN42_RS00845","WP_000832502.1",790,"TonB-dependent receptor plug domain-containing protein"
"chromosome","NZ_CP027352.1",146096,148891,"+",,,"AYN42_RS00850","WP_001345363.1",931,"insulinase family protein"
"chromosome","NZ_CP027352.1",149253,150653,"+",,,"AYN42_RS00855","WP_000358930.1",466,"MULTISPECIES: glutamate decarboxylase"
"chromosome","NZ_CP027352.1",150809,152344,"+",,"gadC","AYN42_RS00860","WP_000246019.1",511,"MULTISPECIES: acid resistance gamma-aminobutyrate antiporter GadC"
"chromosome","NZ_CP027352.1",152475,153794,"+",,,"AYN42_RS00865","WP_000350385.1",439,"glycoside hydrolase family 10 protein"
"chromosome","NZ_CP027352.1",154171,155553,"+",,"dosC","AYN42_RS00870","WP_000426272.1",460,"MULTISPECIES: diguanylate cyclase DosC"
"chromosome","NZ_CP027352.1",155578,157977,"+",,"dosP","AYN42_RS00875","WP_001427328.1",799,"MULTISPECIES: oxygen-sensing cyclic-di-GMP phosphodiesterase"
"chromosome","NZ_CP027352.1",158235,158816,"+",,"ddpX","AYN42_RS00880","WP_001285833.1",193,"MULTISPECIES: D-alanyl-D-alanine dipeptidase"
"chromosome","NZ_CP027352.1",158830,160380,"+",,,"AYN42_RS00885","WP_000830556.1",516,"ABC transporter substrate-binding protein"
"chromosome","NZ_CP027352.1",160382,161404,"+",,,"AYN42_RS00890","WP_000145123.1",340,"MULTISPECIES: ABC transporter permease"
"chromosome","NZ_CP027352.1",161401,162297,"+",,,"AYN42_RS00895","WP_000979616.1",298,"D,D-dipeptide ABC transporter permease"
"chromosome","NZ_CP027352.1",162294,163280,"+",,,"AYN42_RS00900","WP_000193551.1",328,"MULTISPECIES: ABC transporter ATP-binding protein"
"chromosome","NZ_CP027352.1",163273,164199,"+",,,"AYN42_RS00905","WP_001285544.1",308,"ABC transporter ATP-binding protein"
"chromosome","NZ_CP027352.1",165031,165246,"+",,,"AYN42_RS00920","WP_000495766.1",71,"MULTISPECIES: biofilm-dependent modulation protein"
"chromosome","NZ_CP027352.1",165348,165485,"+",,,"AYN42_RS00925","WP_000841554.1",45,"MULTISPECIES: stationary-phase-induced ribosome-associated protein"
"chromosome","NZ_CP027352.1",165642,167339,"+",,"maeA","AYN42_RS00930","WP_000433464.1",565,"MULTISPECIES: malate dehydrogenase"
"chromosome","NZ_CP027352.1",167473,168483,"+",,"adhP","AYN42_RS00935","WP_000642407.1",336,"MULTISPECIES: alcohol dehydrogenase AdhP"
"chromosome","NZ_CP027352.1",168964,169617,"-",,"fdnI","AYN42_RS00945","WP_000045648.1",217,"MULTISPECIES: formate dehydrogenase-N subunit gamma"
"chromosome","NZ_CP027352.1",169610,170494,"-",,"fdxH","AYN42_RS00950","WP_001240582.1",294,"MULTISPECIES: formate dehydrogenase N subunit beta"
"chromosome","NZ_CP027352.1",170507,173554,"-",,"fdnG","AYN42_RS00955","WP_012817776.1",1015,"MULTISPECIES: formate dehydrogenase-N subunit alpha"
"chromosome","NZ_CP027352.1",173786,174667,"+",,"yddG","AYN42_RS00960","WP_000198221.1",293,"MULTISPECIES: aromatic amino acid efflux DMT transporter YddG"
"chromosome","NZ_CP027352.1",174926,175216,"+",,,"AYN42_RS00965","WP_000768384.1",96,"MULTISPECIES: lipoprotein"
"chromosome","NZ_CP027352.1",175240,176571,"+",,,"AYN42_RS00970","WP_000627123.1",443,"MULTISPECIES: leucine-rich repeat domain-containing protein"
"chromosome","NZ_CP027352.1",176895,178283,"+",,,"AYN42_RS00975","WP_001207905.1",462,"MULTISPECIES: nitrate/nitrite transporter NarU"
"chromosome","NZ_CP027352.1",178365,182105,"+",,,"AYN42_RS00980","WP_000040453.1",1246,"MULTISPECIES: nitrate reductase Z subunit alpha"
"chromosome","NZ_CP027352.1",182102,183646,"+",,"narH","AYN42_RS00985","WP_000702560.1",514,"MULTISPECIES: nitrate reductase subunit beta"
"chromosome","NZ_CP027352.1",183646,184341,"+",,"narW","AYN42_RS00990","WP_001166377.1",231,"MULTISPECIES: nitrate reductase molybdenum cofactor assembly chaperone"
"chromosome","NZ_CP027352.1",184338,185018,"+",,"narI","AYN42_RS00995","WP_000617097.1",226,"respiratory nitrate reductase subunit gamma"
"chromosome","NZ_CP027352.1",185097,185990,"+",,,"AYN42_RS01000","WP_000804390.1",297,"MULTISPECIES: PhzF family isomerase"
"chromosome","NZ_CP027352.1",186086,186931,"-",,"nhoA","AYN42_RS01005","WP_000187896.1",281,"MULTISPECIES: N-hydroxyarylamine O-acetyltransferase"
"chromosome","NZ_CP027352.1",187104,187673,"+",,,"AYN42_RS01010","WP_000085912.1",189,"MULTISPECIES: flavin reductase family protein"
"chromosome","NZ_CP027352.1",189634,189843,"-",,,"AYN42_RS01030","WP_001001073.1",69,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP027352.1",190041,194249,"-",,,"AYN42_RS01040","WP_000014753.1",1402,"RHS repeat protein"
"chromosome","NZ_CP027352.1",194317,196425,"-",,"tssI","AYN42_RS01045","WP_000103194.1",702,"type VI secretion system tip protein VgrG"
"chromosome","NZ_CP027352.1",197245,197457,"-",,,"AYN42_RS01050","WP_000882233.1",70,"YncH family protein"
"chromosome","NZ_CP027352.1",197533,198150,"-",,,"AYN42_RS01055","WP_000598855.1",205,"MULTISPECIES: glutathione S-transferase family protein"
"chromosome","NZ_CP027352.1",198416,199915,"+",,"ansP","AYN42_RS01060","WP_001295649.1",499,"MULTISPECIES: L-asparagine permease"
"chromosome","NZ_CP027352.1",200030,201091,"-",,,"AYN42_RS01065","WP_000550675.1",353,"MULTISPECIES: YncE family protein"
"chromosome","NZ_CP027352.1",201333,203435,"+",,,"AYN42_RS01080","WP_000689360.1",700,"TonB-dependent receptor"
"chromosome","NZ_CP027352.1",203471,204136,"-",,,"AYN42_RS01085","WP_001296777.1",221,"MULTISPECIES: colanic acid/biofilm transcriptional regulator McbR"
"chromosome","NZ_CP027352.1",204334,205371,"-",,"curA","AYN42_RS01090","WP_001341350.1",345,"NADPH-dependent curcumin/dihydrocurcumin reductase"
"chromosome","NZ_CP027352.1",205552,206070,"+",,,"AYN42_RS01100","WP_000027563.1",172,"MULTISPECIES: L-methionine sulfoximine/L-methionine sulfone acetyltransferase"
"chromosome","NZ_CP027352.1",206067,206516,"+",,,"AYN42_RS01105","WP_001076535.1",149,"MULTISPECIES: DMT family transporter"
"chromosome","NZ_CP027352.1",206517,206750,"-",,"ydcY","AYN42_RS01110","WP_000018633.1",77,"MULTISPECIES: YdcY family protein"
"chromosome","NZ_CP027352.1",206836,207009,"-",,,"AYN42_RS01115","WP_000061178.1",57,"MULTISPECIES: orphan toxin OrtT"
